clearcut,insideHJA,oldGrowthIndex,elevation_m,canopyHeight_m,precipitation_mm,mean.NDVI,mean.EVI,mean.green,mean.wet,l_p25,l_rumple,B1_mean,B4_mean,lg_DistStream,lg_DistRoad,lg_YrsDisturb,lg_cover2m_max,lg_cover2m_4m,lg_cover4m_16m
yes,yes,0.30342570555429604,-0.028905429498079126,-0.8484455736237425,-0.4857732143041152,0.8769538641020459,0.8330298879340251,0.26100575892182,0.8368018823739418,0.17564351587524699,-0.25001436760870616,-0.2739478407216933,-0.6726684897187893,1.011604547653169,-1.450897736212677,-0.3925809620048863,0.4156644560187281,-0.27553220350353685,0.13890826199518222
yes,yes,0.5844937275414334,0.05334844687920147,1.0518778637510737,0.25282753898787713,0.8023472439984739,0.5443019752092045,-0.12005925280268492,0.8247574319169656,0.19776308398508236,-0.31185628235439855,-0.5143608049052785,-0.7262233233927534,-0.4028044802928926,-1.7793452897324764,-0.3293221858684946,0.4241444213568113,0.1709907095822999,0.07081028747787772
no,yes,1.052940430853329,-0.7991196043319484,0.24775688120958847,-0.22457644589538928,0.29731781560505943,0.4749568433320648,-0.7959232219040795,0.3550238640948933,1.583577235662161,0.20425744589273473,-0.045555524747287385,-0.5588644681616156,-0.5808672005547534,0.5258450728318717,0.7706914791489429,0.41477457095564524,0.20279681480703865,-0.43155460098427906
no,yes,1.287163782509277,-0.57675767180385,-0.6264142532976694,-0.6942191096847212,-0.018325577140825222,-0.08232585284422445,-0.9365300978879877,0.2141037937482716,1.619821616731239,1.5442203389418572,-0.2739478407216933,-0.38481125872123223,0.020104582756046038,-0.4258693263000581,0.7706914791489429,0.47571289290646757,-1.0989371485467119,-0.49274694914484474
no,yes,2.317746529795447,-0.90113279274235,-0.40781418884978116,0.2739166641745269,-0.09867116802159444,0.30474606508817587,-1.25034834283758,-0.12795859922985284,-0.7616464709033712,2.89662166532277,-0.07560714527023553,-0.47518504054604666,0.01674992851365065,1.404421439783207,0.7706914791489429,0.4472567408387306,0.7841974197569836,0.6314311246892579
no,yes,0.7250277385350021,0.007409308483683842,-0.035623507447862975,-0.5964300557932709,0.3030567863822567,0.1723599042318171,0.1706641429514828,0.33936607850082423,0.4472096109544172,0.684311905731043,-0.20182395146661775,-0.20741087217622614,0.14827922380794625,2.1088892989328323,0.7706914791489429,0.48614663661844665,-1.4681326809646191,-0.1741649694837859
no,yes,1.4276977935028456,-0.2745866416355199,-1.528281323852767,0.517801799344394,0.07349795529434104,-0.3143168394877466,-1.2150268087739895,0.13701931082362384,-1.0571979497241095,1.4644219195121102,-0.7427531208796844,-0.5889890621032204,0.24033440127711253,0.7128895998300702,0.7706914791489429,0.09305061474597384,1.110224642139656,0.7070097884205155
no,yes,0.6781830682038126,0.758362515904631,2.3891064915528224,0.4355372412900076,0.4120972311490173,-0.1831914992109737,-0.2504772247297882,0.4188594515168672,0.8469636345173994,0.6541237403648675,-0.8208873342393496,-0.45510197791831014,1.143714189381192,2.0189048293546548,0.7706914791489429,0.4897026298752149,-1.7591061959123366,-0.9365809106230297
no,yes,1.9429891671459307,1.3156496698714395,-0.253765326013859,0.6473024708790607,-0.4257925023218736,-0.8829469208802956,-0.6233911132088491,-0.19661196683461726,1.5057582978812616,1.2903877737642488,-0.6465879352062504,0.05366894198434887,-0.44252940932940704,0.8368011109153968,0.7706914791489429,0.37885969036413825,-0.10159102532373207,-0.15028646080692598
no,yes,2.1772125188018787,1.4266228969112764,1.961523937139627,0.5859736957753401,0.34896855259983983,-0.8035152243664809,-0.9487567827561537,0.40440611096849577,1.4385997113858617,0.47556732494992104,-1.5781881714176431,-0.6659741355095438,0.9940541566433775,1.9710300336502597,0.7706914791489429,0.4635483724743412,-1.7961651686876448,-1.1577331959451693
no,yes,2.130367848470689,-1.5353450283812438,0.5901867274077703,-0.7104062263844025,-0.1273660219075858,1.2453182174581123,-2.2047090228249764,0.29239272171861697,1.2051433046939561,0.5024866862875039,0.0926819296582741,-0.9036237099377595,-0.8272946148244812,-0.761368351505384,0.7706914791489429,0.4074717512883225,-1.3606332462915283,-0.24887742444091648
