elevation.scale,canopy.ht.scale,min.T.scale,max.T.scale,precipitation.scale,metre.road.scale,metre.stream.scale,yrs.disturb.min.scale
-0.015464268332191,-1.03905887542995,1.02604415706502,0.499633476620959,-0.378050173484396,-0.590917503579414,0.387504619440009,0.97131030734756
0.2143225790272,0.338696134946466,1.29356033039859,-0.0645743298986572,-0.305680952886359,-0.455484476525568,-0.318051342586411,0.97131030734756
-0.345700776806699,-0.854373672289491,1.4273184153934,0.257829576837443,-0.673175471652051,-0.22211464261295,-0.102014157391197,-1.006594188217
0.310415281576253,-0.381361851198923,1.05948367873172,-0.306377262469516,-0.0182091373686195,-0.421212865908853,0.138296795518459,0.97131030734756
-1.18635304165467,0.142277140588743,0.825407028736816,1.53737178470847,-0.375996199909155,-0.411282597978715,-0.56036632170377,0.97131030734756
-0.881349868921417,1.53110817149118,1.02604415706502,0.499633476620959,-0.378050173484396,-0.433999142789847,-0.750209017260746,0.97131030734756
-0.00276006912623463,-0.482844290986495,-0.144340291717468,-0.346677749552137,0.207731345786307,-0.171798915658731,1.23498855763187,0.97131030734756
0.341661816493251,-0.234891038038148,1.02604415706502,-0.326527989617154,-0.246717710254357,-0.411916432378698,1.83920523988224,0.97131030734756
-0.837770240744661,0.501202775370618,0.62476950080595,0.378731048160439,0.0567269197324397,-0.43549918575877,0.249051072724879,-1.5073295035498
-0.6800342324792,-0.53439976795147,0.2569343645416,1.18474178725091,-0.589609102473989,-0.105603629879522,-0.700596421419729,-0.856373593617162
