"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
544,0,0,0.5,0.25,1,0.3,"relu",0.5,0.4,0.870854238269749,-19.3577401186415,0.376590362865169,3.62656663464707,0.19203050453717,0.503494474109606,0,0.660372582824412,-7.22647243531583,-0.130526924424999,1.91873277688038,0.0715066874236541,0.2041450475536,39.6
545,0,0.2,0.25,0,1,0.4,"relu",0,0.4,0.778083885963019,-23.6985231446258,0.197752645845057,1.87124681954121,0.10374728811383,0.347012572437225,1.8,0.620082860836495,-7.05985845111174,-0.0213355331575195,1.34025718750444,0.0446390723523491,0.155933420500229,52.4
546,0.8,0.6,0.5,1,1,0.2,"relu",1,0.5,0.889574146067653,-18.2430246612497,0.425573494380239,4.52278669682314,0.241137328705104,0.548482538284522,0,0.652082721308779,-7.76085115041602,-0.307426199354105,2.00414824413425,0.0802587410380446,0.191715133149026,44.2
547,0.4,0,0.5,0.5,2,0.4,"relu",0.6,0.5,0.772338040925379,-23.2519077442388,0.201777208756079,1.98904208949461,0.0955127361457545,0.337711994187106,1.2,0.627638997396851,-6.90580092547354,0.0103525951435199,1.42037148212883,0.0421917487225703,0.165584583809062,50.4
548,1,0.2,1,0.75,1,0.1,"relu",0.1,0.7,0.890423413187758,-17.4786963630854,0.454861551354312,5.70128561805014,0.280365052917025,0.561685431660103,0,0.647589204667731,-8.05548547304479,-0.436092817431905,2.11188731455471,0.0796556144760878,0.182895761096178,44.8
549,0.6,1,0.75,0.5,1,0.2,"relu",0,0.5,0.845235638459474,-20.8439358310003,0.322524942197175,2.91339532082556,0.179982094515303,0.454661230801486,0,0.633355536993708,-7.27153103922192,-0.0989856438379204,1.54081079427925,0.0642798130451568,0.167254832189689,48
550,0.2,0.2,0.25,1,2,0.1,"relu",0.2,0.2,0.905864823063397,-17.1419549570204,0.470052682290393,5.32997857422906,0.278051901016904,0.584632748787381,0,0.65261995780489,-8.23657443445344,-0.591502003276952,2.31788957308745,0.0853777926129856,0.190902003741131,40
551,0.4,0,0,0.5,1,0.4,"relu",0.4,0.1,0.839594944939657,-20.8162191559906,0.319742962805721,3.23973756554295,0.19251913508468,0.454435747867321,0.2,0.64705935699717,-7.32718989042417,-0.124375360485875,2.05574594799538,0.0755344473328956,0.185785272038468,43.8
552,0.6,0.6,0,0.25,2,0.2,"relu",0.5,0.8,0.884229533273326,-18.3588569174256,0.422487103411583,4.670165715106,0.25664954130068,0.54343143534041,0,0.640720121589941,-7.92721250128589,-0.344154677030047,2.18831526732871,0.084255723708537,0.181619095130203,45.2
553,0,0.6,0,0.25,2,0.2,"relu",0.4,0.7,0.904475016578726,-17.2989008614928,0.466043078681053,5.29319156925064,0.279574534109446,0.58683492556507,0,0.644984794894355,-8.1970240701538,-0.549402199747355,2.56730187181604,0.0846003771127521,0.186723403501381,43.4
554,0,0.6,1,0.25,1,0.2,"relu",0.3,0,0.895731505842114,-17.8045984660999,0.441121261665224,4.49601369778326,0.246269515806657,0.559359520998149,0,0.657825099509011,-7.64463976535654,-0.25059768171346,1.94912171481989,0.0771715512021733,0.196640280357748,42.6
555,0.4,0.4,0.25,0.5,1,0.1,"relu",0.3,0.4,0.906182638975141,-16.6498320301718,0.490119790496928,6.56610286194871,0.304472535598931,0.596437384438835,0,0.645997619291522,-8.82962687070954,-0.807850413575413,2.64304702364021,0.0853508933357544,0.185568404918479,41.8
556,0.8,0.2,0.75,0.25,1,0.4,"relu",0.2,0.9,0.797104807148363,-22.3274945216186,0.245413115206351,2.45146594980755,0.125373356872658,0.376581058882892,1.2,0.641267107897259,-7.06362280227417,-0.0455249156965998,1.79537199174889,0.0588599632310847,0.186013782776711,48.2
557,1,0,0,0.25,1,0.3,"relu",0.9,0.1,0.885643641224773,-18.5973712947075,0.415499003649879,4.40913707748848,0.252380483574421,0.543483639156482,0,0.652300391577773,-7.74215933543787,-0.258203960773073,2.79662167886573,0.0823270911045958,0.189487934582048,41.4
558,0,0.8,0.75,0.5,2,0.2,"relu",0.5,0.9,0.874097160332689,-19.1112561854842,0.386376453421984,3.70002702368833,0.206425431763777,0.509938985395571,0,0.666322828853388,-7.37045670079245,-0.19415985478338,2.03187153586499,0.0815094748692103,0.213568319683204,38.8
559,1,0.2,0.25,1,1,0.3,"relu",0,0.2,0.830605524745814,-22.0884886165102,0.268982423569884,2.2909741742878,0.148956185581036,0.422202381138164,0.2,0.629780632526099,-7.08430082103818,-0.0102026860578231,1.45658059745527,0.056447214288035,0.170300688122661,51.4
560,0.2,0.8,0.25,0.5,1,0.1,"relu",0.6,0.2,0.902045376669837,-16.9072267405029,0.480684153383317,6.54340744907089,0.297594306298166,0.587119293324263,0,0.65068235992613,-8.6198237334669,-0.758885620407188,3.53917590985785,0.086642360378514,0.191704666159002,43.8
561,1,0.8,1,0.5,1,0.2,"relu",1,0.1,0.889699906442065,-18.2154783203405,0.427442413444633,4.42939813628659,0.248803841730652,0.548115889316104,0,0.648525238231863,-7.63295218583549,-0.236369390946919,1.9516013708535,0.0756383043644006,0.193229974757292,43
