"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
148,0,0.4,0.5,0.25,0.003,1,0.2,"relu",0.8,0.2,0.902578510472755,-16.9796583043185,0.463652010607815,5.09816713390959,0.261428921480095,0.57690406732649,0,0.65468902918311,-7.96093111714891,-0.427515219848116,2.29378720575467,0.0738665595177193,0.195506296759692,41.8
674,0,0.8,1,0.75,0.002,1,0.4,"relu",0.9,1,0.831151417909882,-20.8508532036337,0.293794243875546,2.66466357477713,0.138173503558063,0.427151637087781,0,0.654665605713433,-6.94124295672798,-0.0693576841769324,1.78783063103875,0.0606949303192305,0.208253342210838,43.4
608,0.6,0,0.25,0,0.001,2,0.2,"relu",0.1,0.3,0.815047866192019,-21.2822323700446,0.272904787727134,2.54325449771171,0.137891764588471,0.405318976433591,0.6,0.654635084072408,-6.92135376669727,-0.0475085998570394,1.78070145368905,0.0617243730404202,0.201197866976942,39.4
175,0,0.4,0.75,1,0.002,2,0.2,"relu",0.2,0.7,0.877333191744017,-18.7351565220906,0.387937030689062,3.70309136063909,0.207730361111946,0.517107730834555,0,0.654628678164573,-7.43475080500376,-0.233068765985795,2.01506911600721,0.0754226948524283,0.202925626642406,42.4
155,0.2,1,0.5,0.25,0.003,2,0.3,"relu",0.1,0.6,0.831483398283378,-20.7324704336017,0.299645192508583,2.79503550508846,0.153273780724786,0.427343380792852,0.2,0.654621135916447,-7.05274351497292,-0.0869139059661009,2.21792343328769,0.0672798076625534,0.205149157756013,39.4
997,1,0.6,0.5,1,0.003,2,0.1,"relu",0.4,1,0.904996810180899,-16.7418392889047,0.473893836469171,5.54958931156003,0.280396279152433,0.586576319585437,0,0.654588309763007,-8.10104412774685,-0.489058270473633,2.29537834481211,0.080922219004862,0.198632354685406,37.6
689,0.8,0,0.25,0.25,0.001,1,0.2,"relu",0.5,0.4,0.859926406638841,-19.4713573971711,0.355573924407772,3.486844499286,0.194115409387283,0.485672714189131,0,0.654581693218457,-7.15544392378905,-0.134086427156687,2.06452707623023,0.073652199691813,0.206132559807272,42.2
342,0.2,0.6,0.75,1,0.003,1,0.3,"relu",0.5,0.5,0.868788721480144,-19.3735423825784,0.363558685718716,3.48963587171529,0.199910900914313,0.494850568557537,0,0.654553956381075,-7.31700582933051,-0.201598645698885,2.05828812021709,0.0739420796341895,0.205041099187748,38.2
866,0.8,0.8,0.75,0,0.001,2,0.1,"relu",0.9,1,0.85158095469291,-19.5640676615263,0.352151771950016,3.64522250202816,0.194612357574806,0.474769091662532,0.4,0.654539812176045,-7.34196504122536,-0.226748096340745,2.03465616276402,0.0785330147043732,0.202630843415602,41.4
610,0.6,0,1,0.75,0.003,1,0.2,"relu",0.6,0.9,0.885399410809707,-18.0053547781239,0.421226494036205,4.65480355931373,0.237521764298133,0.536363817143459,0,0.654531786633455,-7.62387681398332,-0.277546794642332,2.19499279858575,0.0799364634790171,0.19613080749014,39
309,0.6,0.6,0.25,1,0.002,2,0.2,"relu",0.1,0.7,0.876290735037921,-18.9282534607955,0.381716921151706,3.708379280681,0.203989776711208,0.51578335527189,0.2,0.654503253664476,-7.35462513587994,-0.221343905000206,2.53561017980731,0.0753575320062535,0.203106507208703,38.6
341,1,1,0.75,0.75,0.003,2,0.1,"relu",0.7,0.5,0.903454535696647,-16.712398656215,0.475611825317176,5.8249596480449,0.28854514365705,0.583006649240343,0,0.654491973635359,-8.25088832874411,-0.567166398237749,2.61204949717881,0.0855103623519682,0.197154849577802,42.6
971,0.6,0.4,0.25,1,0.001,1,0.2,"relu",0.7,0.1,0.864558063231951,-19.2133357254547,0.367710588135553,3.77825204063828,0.19890573552348,0.498773961047715,0,0.654487486576727,-7.40141250824461,-0.227127038061517,2.85092237876231,0.0749245336147662,0.19934441349212,42.8
756,0.8,1,1,0.5,0.001,2,0.2,"relu",1,0,0.81920789565084,-21.0359141992365,0.283653054434925,2.76022925712244,0.144310931587774,0.414360469774129,0.6,0.654342859134741,-6.95267263007498,-0.0506455469027015,1.81864911713248,0.0643300490459317,0.203973701619306,44.2
476,0.6,0.2,0.75,0.5,0.002,1,0.4,"relu",1,1,0.804513497607501,-21.8194542292227,0.250518984436184,2.39872329432293,0.123766393962216,0.384202853272709,1,0.65431443026233,-6.79906119911015,-0.00279005497688637,1.83304721309915,0.0588830943205892,0.202391018593261,41
222,0.8,0,1,0.75,0.002,2,0.3,"relu",1,0.4,0.821073241694285,-21.081066106538,0.283190731612172,2.69803282328101,0.140120679765499,0.414163809821172,0.6,0.654282723167369,-7.09511925833622,-0.110294795387376,2.09530217454473,0.0645024482229231,0.205115853260156,42.6
402,0.6,0.2,0.5,0.5,0.001,1,0.2,"relu",0.7,0.2,0.853252547599273,-19.6452401286096,0.348303560458655,3.41975644650403,0.186964941291886,0.476081221364577,0,0.654262911943166,-7.2609473298039,-0.157609323887476,2.19171231661518,0.0726414803027484,0.200987583548106,40
405,0.4,0.2,1,0,0.002,1,0.2,"relu",0.7,0.2,0.872890791801474,-18.5897736106863,0.396011119643999,4.23384110716316,0.220929529375982,0.5133318913028,0,0.654191645744477,-7.67703526721388,-0.340137182710471,3.35865634920256,0.0799888783314528,0.203242875116293,41.4
770,0,0.6,0.5,0,0.002,2,0.2,"relu",0.8,0.3,0.859175448056884,-19.3844832917278,0.359258129013188,3.36545797335608,0.189448210711495,0.480126871994221,0.2,0.654176488491813,-7.52772887563167,-0.302402646162482,2.40090096642022,0.0734810517791601,0.20563017872596,43
