"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
468,0.4,0.8,1,0.5,0.002,2,0.3,"relu",0.5,0.1,0.804837033494663,-22.1089913761129,0.250216512007,2.55642169560152,0.108276469446629,0.389440524314988,0.4,0.651785110058505,-7.00122650656746,-0.04014663874927,1.79313199361533,0.0490068578627909,0.196942959961663,41
537,0.6,0,0.75,1,0.003,1,0.4,"relu",0.2,0.9,0.824717675176533,-21.9210129859831,0.25971431120324,2.57268030907022,0.112704342809868,0.414202073785896,0.4,0.651770185712254,-7.03534803284187,-0.0637536272989302,1.91065578514135,0.0489246725659609,0.196172454726492,42.8
585,1,0.6,0.25,1,0.002,1,0.1,"relu",0.6,0.8,0.906908073098145,-17.4092966258299,0.467041762192209,6.51788308049487,0.247353573604203,0.597283772381794,0,0.651710936637916,-8.19961925324713,-0.499451261601517,3.43444795544894,0.0767873929925687,0.199872236444738,43.2
695,0.6,0.6,0.25,0,0.001,2,0.1,"relu",0.9,0.5,0.841752258963923,-20.6469915367221,0.322415196603296,3.39329937146239,0.150568059381627,0.457392463855952,0.2,0.651683558945313,-7.30968558986108,-0.14485887179505,2.03055529445589,0.0593515203957675,0.198272136111082,43.4
76,1,0,0.25,0.75,0.003,1,0.3,"relu",0.8,0.7,0.848353835054404,-20.7561446138439,0.316270135858953,3.2134027930378,0.144339488997659,0.461882512602865,0,0.651683380891682,-7.17891243441764,-0.120393304823551,2.70556107759811,0.0561803196643272,0.197118746007028,41
471,0.6,1,1,0.5,0.003,2,0.3,"relu",0.7,0.4,0.821774499018308,-21.6805645357342,0.270716135752187,2.69256229857267,0.119479770848114,0.411559685882209,0.4,0.651679529359346,-6.98405437465645,-0.0382466640899318,2.4377919609149,0.051875965164323,0.200369335471714,39.8
900,0.4,1,0,1,0.003,1,0.4,"relu",0.9,0.1,0.837025143721405,-20.8954656657876,0.31086762116092,3.37475143879425,0.155679021174123,0.451372602896807,0.2,0.651669562233755,-7.24301613626333,-0.130927277112343,2.25918113590383,0.0655339656304289,0.193009680418613,42
665,0.8,0.6,0.75,0,0.001,1,0.1,"relu",0.7,0.8,0.873850647732473,-19.1681969379727,0.388343535654242,4.36465360716721,0.197528368012891,0.520210742244152,0,0.651657047773584,-7.51688457719724,-0.226334491441115,2.24850303027147,0.0707394443096846,0.200574841672604,42
210,0,0.4,0.75,0.75,0.002,2,0.1,"relu",0.1,0,0.888980524731549,-18.4065484816289,0.423092213896713,4.90050538989977,0.21253592506401,0.550551886554828,0,0.651576177775608,-8.02290348155336,-0.419991606989949,2.3042414858919,0.0684408849870573,0.193247188937777,40.6
501,0.6,0.8,0.5,1,0.002,1,0.1,"relu",0.7,0.6,0.891780921653459,-18.1282650133021,0.432113405365185,5.3246274345093,0.226393855162676,0.561380065196193,0,0.6515589687887,-7.93669964830748,-0.449890501263324,2.433085040835,0.0749455760889038,0.198339851785477,42.6
