insideHJA,oldGrowthIndex,elevation_m,canopyHeight_m,minT_annual,precipitation_mm,distToRoad_m,distToStream_m,YrsSinceDist,mean.NDVI,mean.EVI,mean.bright,mean.green,mean.wet,l_Cover_2m_4m,l_Cover_2m_max,l_Cover_4m_16m,l_p25,l_p95,l_rumple
0,-1.2761888653560616,0.6528152920881987,-0.7826897595690996,-1.8281302535541544,0.43749058605557367,-0.16132253758790255,-0.9042099754238998,-1.49052872713381,0.12480754935359223,-0.6739925320450849,0.4017889663435817,0.46034691700756564,-0.4244881081439307,0.4459604056620142,0.1802885808018981,1.4580531435641317,-0.9074548499133682,-0.943048363128316,-0.45327004525770137
0,-1.0400058570247956,-0.2603034576124042,-0.400726697441785,0.042606715346084366,-0.002560379732768288,-0.169381952115181,-1.1742817811621968,-1.0774682806719336,0.8025235872594656,0.8295173174805407,0.8051464152399169,1.3906622404890843,0.7612903290025127,-0.5400404102735241,0.5385038293731463,2.194361464552897,-0.6606772508481004,-1.1375671851079765,-1.0147526424585231
0,-0.09527382369973111,-1.138068558061809,-0.06187623464989578,-0.6923258353060792,-0.6685080842613211,-0.5653318058276041,-1.454153912724392,-1.1025022471241686,0.5302786831434301,1.034368953833066,1.234809784716448,1.5851508024546546,0.223109772228966,-0.1721820271903173,-0.08011926147233692,1.8311985737561232,-0.8812019181041689,-1.1252946577055458,-0.289856330536042
0,0.4715653962953075,0.25088067890858506,0.2896065547922463,0.05930970899409658,0.05097770395300744,-0.0773787913363149,-1.2128491553127072,0.9753169684113306,0.47235423545916866,0.16943982256685117,-0.605978324454871,-0.29373508859179365,0.746022795477022,-0.7171737292751499,0.6035645615050569,-0.9260379540011521,1.1707272280969707,0.1970650786879798,-0.6212552534159927
0,0.09367258296528178,-0.17076604721511224,-1.5877825945999693,-0.040908257904881715,-0.1542528741056539,-0.29492045554186813,0.07647358682333193,-1.3653588948726352,-0.45443692748903514,-0.5728312301426037,1.0024408195913852,0.6506227303385026,-0.9703024316802228,1.054131080919285,-3.9538625951545825,-0.8834197638555427,-1.4944703961538364,0.8076210346885973,-0.5125829643017294
0,-0.33145683203099724,1.1502074062046959,-0.6025621404769934,-1.427257988426596,0.774053610195611,-0.2986548543401767,1.1041137785018464,-0.9522984484107588,0.7214293605014965,0.47039469572673415,1.0813585813319726,1.5921720501790433,0.1365937489178521,2.344975947811689,-0.2555536014840515,1.6547294524346248,-1.3159504548439311,-1.2271562372114104,-0.5281453725802148
0,-1.323425467022315,1.556472391407741,-1.0236343752337944,-2.045269578531768,1.4986168938337514,-0.35217355100165104,0.8036503860432951,-0.9898493980891113,0.33912800578536373,-0.2023279619247653,0.01346347206450111,0.36556007272831653,0.6518730054031628,-0.4126649579352455,0.38358317807560494,1.966203358526678,-0.764638936924242,-1.1207538764048173,-0.5563449966133209
0,0.04643598129902855,-0.4910623088537546,1.2506203663167397,0.2597460403236983,-0.24143223868809546,-0.2073960214675334,-1.1632506207889433,0.9753169684113306,0.44918445638546356,0.5323559931420032,0.22954781968753787,0.40487905998489393,0.016998069634841715,-0.7362731457413418,0.6123189211455503,-0.7611407049024533,1.7388406564245253,1.0137987459966071,-0.0765410929941024
0,0.991168014624093,-0.5655983770426182,0.8375124519947037,0.627212316484931,-0.4066112935825205,-0.1688150027608013,-1.2022174426411008,0.9753169684113306,0.5534484622171352,0.6120205183902055,-0.4074312572186314,-0.14909738546938395,0.4203154135998874,-0.50783799675276875,0.5823061253232931,-0.23493916662541858,0.017435925707089787,1.2279534011490612,1.5430494622536959
0,-0.8038228486935295,0.28310796625355794,-1.1062548947302198,0.4100729898370152,0.17861925266064901,-0.2451428813967935,-0.3809267881892211,-1.1275362135764033,0.20010933134313316,-0.08346343218935072,0.5997097021374356,0.731367079168974,0.2511002503590323,3.7893478021456515,-1.5477202024671477,-0.9898929501455608,-1.493420279882938,-1.6697019391308083,-0.8846390761958799
0,0.5188019979615608,1.1077668108175194,0.4566233501527295,-0.6088104661937683,0.18974704214026458,-0.514649313597743,1.4720209669161073,0.9753169684113306,0.26961866856424843,0.47798179336941826,0.39176766326541185,0.695558715774591,0.7383890287142767,-0.761632802301837,0.5432543242157029,-0.8993432013201256,0.877744613259174,0.04488634750325485,-0.38120981568572293
0,0.3770921929628011,-0.09807772102021942,-1.608038976801012,0.44347897880334075,-0.8682511469599442,-0.10340948404181025,1.8602536975008426,-1.3778758780987528,-0.18798446814142786,-0.3211924916601821,1.6362882392856264,1.3239603871073904,-1.3507184753570323,1.1608117937119575,-4.159802307264827,-0.7899847209573797,-1.5774296566650272,-0.4241985866623585,-0.8074944310262614
0,-0.7565862470272762,-0.4984783468609786,-0.7019034795016067,0.8276486478145327,-0.7765589425698927,-0.07825432593435308,0.5953347399213005,-1.0649512974458162,0.41442978777490463,0.5032721188450403,0.1456194064078656,0.4378789242895214,0.7332998508724464,-0.3800246722176505,0.4499530542645393,2.774945679082828,-0.888815292364113,-1.3007911675469883,-1.1505229677867321
0,-0.42593003536350366,0.5866686726672511,-0.18731693839301627,0.4100729898370152,-0.5412778221547887,-0.36342952467205303,0.9234886086116775,0.9753169684113306,0.5013164593012994,0.19346563176869058,-0.06357529534892939,0.29043272207735615,0.6607790666263657,-0.20533219771263983,0.04390528886697081,1.062101438890012,-0.9470967328805849,0.012916541192978645,-0.15048957594581835
0,-8.006203672246707e-4,0.4410195485574644,-0.63003319740948,-0.3916715387478003,-0.10020146806482148,-0.48453413779360005,2.183222383726578,-1.0524343142196986,0.032128433058771846,-0.5589215511310124,-1.3732343413772479,-1.3574541188366998,0.4164985302185147,1.469386072371007,-1.660313368648998,0.6626901729908321,-1.2382418007239784,-1.0927726590562596,-1.2145431851573643
0,0.28261898963029464,-0.6798066706915953,-0.5416972943051527,0.2597460403236983,-0.5865076252164935,-0.10475098918811439,-0.6995129871497986,-0.8521625826018192,-1.2190396369213032,-0.8409086801841783,1.6820104345797762,0.8261539234482231,-1.5504687056488689,0.048067899373203174,0.20760703239864053,1.1922399611383014,-0.7509874003658218,-0.9031628246296738,-0.2967660577340948
0,1.1328778196228526,-0.6072448505611022,0.8645156442190207,0.8109452549645727,-0.8407127446605182,-0.3442327018995865,0.9704693667397847,-1.3528419116465178,-0.24011647105726366,-0.09231504610581741,-0.5157865967513425,-0.749414065904628,-0.42576040260438824,-0.47059692198540126,-0.8053214379638887,-0.7202894686369898,1.6138768452243966,1.3874957892226354,2.3505464048034144
0,-1.2761888653560616,-0.4095569495049688,-0.012442155476089378,0.8109452549645727,-0.8407127446605182,-0.3701742016619533,1.5223341996881163,-1.0023663813152288,0.7909386977226118,0.9901108842507303,-0.34792977019199806,0.1408801455478743,0.9992093931080759,-0.753052867446944,0.6133400309191103,-0.7526532488538127,0.23087218921005034,-0.4613534766952115,-1.0703596775531004
0,-1.1817156620235552,-0.83723139965414,0.49625355305846863,0.627212316484931,0.058824000611364155,-0.43396260360549926,0.24813754227187662,-1.5030457103599273,-2.7424526110174114,-1.7779152390559092,2.7762114644274436,0.5684741319631534,-4.6408719501002755,-0.7448445289007175,0.5836009617950032,-0.9192878599043547,0.47344942333871226,-0.35642382385849064,-0.8010415117927286
0,0.8966948112915866,-0.5517927917463384,0.2983045708243689,-0.6923258353060792,-0.6685080842613211,-0.037280008527505924,-0.6440911394013554,0.9753169684113306,0.37967511916434826,0.733414080673183,-0.04415902063497536,0.20196500075005705,0.5602678042502187,0.25001274566305876,0.5767683367725914,-0.6595046061028583,1.5030894409425484,0.5111178587724614,1.2667516932521241
0,-0.04803722203347789,-0.003869053329425201,-0.4900249115487612,-0.1411262231335581,0.20959376807671748,-0.1708090385004558,1.2320017501065628,0.9753169684113306,0.6866746918909401,0.6840979459957238,-0.4312318520292847,-0.04377866960355165,0.7383890287142767,-0.47408085979893116,0.5473173019319538,-0.24115691482495674,0.16471488918021712,0.41183348895399574,0.14752182675093656
0,-1.370662068688568,-0.08312709984793239,-1.053965782063532,0.911163221863551,1.3152838183147935,-0.2576748641454347,-0.7630951939194753,-0.8271286161495842,0.6519200232803812,0.8219302198378544,0.5139022945306065,0.9806213733847772,0.8363557021695086,0.22388697770324728,0.30637982418954,1.4655614796766718,-0.9326576404149223,-0.9343348897397052,-0.35285806457241875
0,-0.9455326536922891,0.33987314345018516,-0.24150940657644515,1.028084579942188,-0.24414908102134983,-0.4104287421323774,1.8349478562674928,0.9753169684113306,-3.281149974481054,-2.582147589180634,2.1699226281981696,0.28270934958052846,-2.0797432011992125,0.6840593890633564,-2.966234453827484,-0.34872348928244107,-1.2282656585953262,-0.869965742171254,-0.8413570016218845
0,-1.134479060357302,-1.1726400262002337,0.048922454483447196,1.1115991539912065,-0.10235491119036218,-0.2518138730573365,-1.1867664843544958,-0.7895776664712318,0.6461275785119556,1.3504980222783194,0.9254020521779548,1.3660878734537234,0.3872357576279909,-0.5292510430222876,0.5555818150328501,-0.5895497816944439,0.2161706114909642,-0.3134700949894865,-0.38496434616292297
0,-0.42593003536350366,0.21278519970906185,0.3333784170150811,1.295332491672796,-0.3030206956683203,-0.4539064607465957,-0.3177723426271822,0.9753169684113306,-1.0220965147948087,-0.684108662235333,0.8364629873591977,0.2820072248080896,-0.5580790264919742,1.2278019664598847,-0.22143754079739764,0.8702434648895805,-1.1867860283397313,-0.39765929589639404,0.4262504286062201
0,-1.2289522636898085,-0.01654818182187479,-1.0475007529918554,1.028084579942188,-0.3752774555948308,-0.5890587072295703,0.38629994216646535,0.9753169684113306,0.37967511916434826,0.3919946867523098,0.17380432131521825,0.3543260763692944,0.3274379179864857,1.7156564981702385,-1.0032115331396332,1.4128936838480408,-1.294423058772147,-1.1800299332940234,-0.6606446456412228
0,0.80222160795908,0.30868827105219193,-0.3883123529525453,1.0614905689085137,-0.01599560699316261,-0.41970590224030796,0.13761616452115866,0.9753169684113306,-0.7440591659103502,-0.24405699895954033,-1.1483813535608125,-1.3356882508910946,0.45593965849269896,-0.3375590658238532,-1.5097764861912628,-0.5706440831288306,0.1326862803259558,-0.2676322788763023,-0.522232472477094
0,-0.709349645361023,-1.1851263004932056,0.13651402831059994,0.8276486478145327,-0.37322667386338304,-0.40979622180170655,-0.5595777700760335,0.9753169684113306,-0.8599080612788731,-0.045527943975921116,0.5834250846354097,0.12051852714714674,-0.3341552014514441,-0.6211969692494766,0.4817655937142386,-0.26820373656582996,0.07125451603353258,0.06946206665588889,0.08756946190136186
0,0.18814578629778822,-0.8807250269460672,1.5284943345251745,1.028084579942188,-0.3752774555948308,-0.43246567053473195,-0.7490212552225444,0.9753169684113306,0.1595622179641486,0.7814656990768619,0.7844774776411917,0.8437070427591952,0.156950460285173,-0.5899542020033897,0.5378758016805611,-0.391632325742901,0.8052864653834728,0.6517604750594416,0.7151941612029258
0,-1.323425467022315,0.12297620173432726,-0.2385427240186419,-0.5587014819091286,1.6421551073660015,-0.13019656538137633,-0.7751677629841642,-0.8271286161495842,1.1037307152176319,1.0255173399165993,0.5721511186724686,1.2151310473793637,0.4762963698600199,-0.7471636154467136,0.6161883699445446,0.5039066023829533,-0.38134607242173835,-0.6521905872699406,-0.7240882523046503
0,-0.47316663702975686,-0.34613299515533225,-0.8623967627291131,1.4289564458677986,-0.66994413352391,-0.22102045058521189,-0.10218945088331378,-1.0023663813152288,-0.7788138345209065,-0.4210892772888819,-0.12996642824180446,-0.28530959132252703,0.4101370579162269,0.10255639568000896,0.5145499194196664,0.6532554664243073,-0.6050210634537533,-0.6513928460696958,-0.5275133944434027
0,-1.4651352720210746,-0.3628375860652161,0.07967919217316369,1.028084579942188,-0.365637043510752,-0.16035467558047126,-0.7230444820447062,-0.6268568845317048,0.7909386977226118,1.0558657304873427,0.41368926374890835,0.9483236338525886,0.7676518013048005,-0.7377123216236912,0.6131088504615279,-0.5732478640072879,0.3327336928178848,-0.08274756295560816,-0.862385743413232
0,-0.284220230364744,-1.255471183887957,1.139776486330752,0.3933699961890022,-0.9421999865582293,0.17665442174919382,-0.9671659774094961,-0.6393738677578222,0.5302786831434301,1.4225754498838354,-0.7343762701439218,-0.5457978818973522,0.42158770806034496,-0.691199665901459,0.5332552046521281,-0.9045269613773399,1.4175048271622368,0.2719272851716949,-0.2466057268517111
0,-1.0872424586910487,-1.180439856964202,-1.6426635671143501,1.1951145247738177,-1.6344040387788574,-0.3783401733424927,-0.7372364164760165,-0.8271286161495842,-1.0858134072474983,-0.34648281713580187,0.7074387102277612,-0.05852328982476817,-1.5924544228439683,-0.40604546762742333,-1.4704675250632575,-0.7672467402915191,0.35242339167478426,-0.055962840367915094,0.7582431378314599
0,1.0384046162903462,-1.3252966274904134,0.7946098592337744,1.2118179176237776,-1.7013786061335157,0.09661093802367737,0.3453399972793859,-0.551754985175,-5.598127881851561,-4.238663907833763,2.4649247375617933,-0.9740939930850703,-5.813927442642144,-0.6037530044863096,0.30424535836862865,-0.9547655826010484,1.0006083421379812,0.08244010813622721,-0.10769364660637086
0,-1.1817156620235552,-1.6849566647894039,0.13956046063602953,1.7797197283810176,-1.4331736038128948,-0.041398192172652046,1.1179487030220445,0.9753169684113306,0.1363924388904435,1.2986528550532974,-0.09238654169866763,-0.10205502571597885,-0.03643829770437569,-0.7424959254360509,0.5241819364650914,-0.9451872243230894,0.9806560578806789,0.5879435198300136,-0.25273476262417377
0,0.80222160795908,-1.381715168866805,1.0994896786309039,0.5269939520543061,-1.7731220437049693,0.15473756942128336,0.9740632357489086,-0.6143399013055874,0.36809022962749444,1.3631431850161293,0.1262031316939116,0.2567307330002898,0.1365937489178521,0.03720220383487721,0.18308947888652413,-0.876412792057096,1.0184601434860303,0.22170212653617277,0.3304261568668214
0,-1.134479060357302,-1.7964287292674372,-0.9686656782581253,0.9779751997962037,-1.4285067693500466,-0.47549209145087473,0.48897655991729655,-1.3152909619681654,1.0863533809123525,1.8841238898139059,2.4505191143869243,3.492823809171097,1.0030262764894486,0.18236743588779786,0.472024763717274,-0.9898929501455608,-1.1972871910487124,-1.6082168202867941,-1.3557006867098627
0,1.0856412179565995,-1.5682305034402024,0.03328888701371723,0.5771033322002913,-1.689070802928694,-0.1950356760183324,0.7690293970298933,0.9753169684113306,0.29278844763795353,1.390962543039312,-0.24333241931360056,-0.15401225887645612,0.2879967897123014,-0.46262165259366467,0.5623733998763071,-0.716465169331907,0.3925903452958215,-0.20927685465744544,-0.5678217366467707
0,-1.1817156620235552,-1.061213521636549,-0.8279874962657189,0.326558018256351,-1.5832247261350054,-0.5149695593539275,-0.5307212326978372,-1.2151550961592257,0.5708257965224147,1.0331044375592835,0.4130629323065227,0.7601541948389682,0.389780346548906,2.1447115085340753,-0.15904743242060265,2.0261173706792386,-1.2130389601489309,-1.3587172908969334,-0.9459854414360206
0,-0.42593003536350366,-1.3468808120508093,-0.9259863847158872,1.2118179176237776,-1.7013786061335157,-0.179939145806218,2.052425820725729,-1.2151550961592257,0.1132226598167384,0.5778785789981191,1.5216695853290592,1.4419173488771226,-0.9168660643410054,2.332547807159339,0.2391093231560785,2.3324143491838276,-1.3569050144457042,-1.4885601462711084,-1.1233041687012701
1,-0.37869343369725045,1.2409511868483727,1.6175639334446281,-0.34156255446316053,1.3108229374084739,-0.25542671181299237,0.9666580512830429,0.9753169684113306,0.09584532551145894,-1.3871797104575767,-0.7068176866789547,-0.8540306569980215,-0.811265624123028,4.013860604308346,0.0118065977108189,0.8819906806750251,-1.4356638098733023,0.13140732627583218,-0.9201059153974063
1,-1.0872424586910487,1.2984326378861308,-0.02899284244251638,0.009200726379758021,1.6590270785113808,-0.36222927640459124,1.8565476558317344,-0.764543700018997,0.7793538081857605,0.343943068348631,0.17944130429668878,0.7770051893775014,0.8770691249041505,-0.6700812705140348,0.6106468162398093,-0.8264182752907429,0.46189806924858867,-0.30119756758706195,-0.67171109061826
1,0.23538238796404143,0.28337159171659454,1.0134718282234796,-0.22464119638452343,0.4414907291482724,-0.0031935012189671995,0.6724906836265904,0.9753169684113306,0.08426043597460767,-0.5715667138688223,-1.539838505051821,-1.5294746880842258,0.40250329115348155,-0.7155876325466788,0.6079340227595363,-0.9562680195379448,2.233445795568738,1.5378334891456549,0.31514794672413493
1,1.227351022955359,0.003260358221947723,0.6474001901751827,0.627212316484931,0.27359358064030215,-0.21275296627676324,-0.3309484487776644,-0.8146116329234667,-0.07213557277290236,-0.20865054329367136,-0.48760168184398994,-0.5008618964612638,0.23583271683354157,-0.4760300659286274,0.4315990579032939,-0.5081744030373341,0.26001295954177023,0.4131220937976982,0.005924586191020546
1,-1.4651352720210746,1.3063921481781158,0.040261654806298716,-0.45848351668045223,2.652769419510622,0.19575312088689212,0.5111798701655689,-0.8271286161495842,1.2079947210493036,0.3995817843949962,-0.06357529534892939,0.47158091336658775,0.13913833783876722,-0.399325108895862,0.5985139838861326,0.8377129415296638,-0.5535653411429957,-0.8049829565287343,-0.9588789049091784
1,-0.284220230364744,0.7200801102765395,0.04940626818695657,-1.0597917139356645,0.8237981351135594,-0.37585213043585575,-0.01383337494528179,-1.0023663813152288,-0.20536180244670474,-0.20865054329367136,0.6504425489706703,0.6758992221463024,0.04244395884399286,-0.7601172131806849,0.29360616261956396,0.02789138412475196,-0.21122708631576323,-0.35642382385849064,-0.4686613372412094
1,1.416297429620372,-1.4800216935823065,1.2771902540544857,0.7107272880655952,-0.784251239444814,-0.21566296420158793,-1.4314296983252455,0.9753169684113306,-0.0026262355517870798,0.5601753511651858,1.041899700461679,0.7074948369060521,-1.4614080934168399,0.12989478487486242,0.45147831816302264,-0.6611794799076407,0.8163126486727796,0.2608820339174143,-0.2791359586643101
1,0.7077484046265736,2.2572321685717713,-0.19014007215306272,-2.7969049257364222,2.3714872612209374,5.574024728332527,-0.17931527583678375,0.9753169684113306,-0.014211125088638341,-0.93068933562263,-0.11055015352785043,-0.07958703299793463,-0.21583181662889128,-0.15179408166338731,-0.43473577581952144,0.7230858086381092,-0.6848300001889924,-0.8332096056990271,-0.40483730619629915
1,-1.1817156620235552,2.521665301874702,-0.9002831092178243,-2.7969049257364222,2.3714872612209374,7.253801393356817,-0.7467747009117965,0.9753169684113306,-0.529738709478576,-1.4769603658960284,-1.087627203649408,-1.3314755022564613,-0.1942028108011128,0.8518775366346327,-1.0291146633356325,0.9664311747442927,-1.1668337941559206,-0.9050036218123866,-0.4147966159431183
1,1.1328778196228526,-0.44219294624171024,1.7225302717586226,0.627212316484931,0.27359358064030215,-0.009758151993547726,-1.3306330899119214,0.9753169684113306,-0.08951290707818182,-0.1176053715814394,-0.8640268787177439,-0.9902428628511646,-0.22473787785209418,-0.41985124077846947,0.42202916589940187,-0.4076226210470613,0.5553584423952628,1.7556699727425336,2.3602688827704004
1,0.991168014624093,1.5990291706157325,0.5848978200290967,-1.978457600599117,0.41841383852350844,-0.5268453421136443,1.2698159734886325,0.9753169684113306,0.22327911041683823,-0.6537602716645886,-1.1609079824085247,-1.0323703491974974,0.42922147482309025,0.3827924861287131,0.1945547494302793,-0.5810064615202618,0.35636137150495645,-0.16067760869119313,-0.39024441468137766
1,0.8494582096253334,2.1217724661609716,-0.4148848985658223,-1.494069966359248,0.8480030754340415,-0.2855113138849857,0.18250571565827048,0.9753169684113306,-0.3154182530468046,-1.4605216543368753,-0.8846958163164691,-0.9972641105755534,-0.14840021022464073,-0.16654985427676386,0.08264495870528912,0.3299960518349965,-0.4622051504646291,0.19829235483612337,0.7438252031268612
1,0.5188019979615608,2.779649321803317,-0.8695848543716385,-1.9450516116327907,0.6373363050200924,2.734328249391512,0.6631663740578713,0.9753169684113306,-0.03158845939391781,-1.537657147037517,-1.8129190139319487,-1.7169420023254074,0.7078539616632953,-0.4742829985969206,0.33911896804658026,0.47059256072937306,-0.3928973263648658,-0.8650260902704061,-0.432238103036894
1,0.80222160795908,-0.6887622992307451,1.580538880177998,-0.6756224441264203,-0.6154826972904567,0.10442108475557361,-0.45917265048538536,0.9753169684113306,-0.1010977966150331,0.07586561830705633,-0.7995147401520256,-0.8659667781294824,0.21547600546622064,-0.710373504034211,0.5186806699085017,-0.9095920371888458,1.5776476711395608,1.5224928884123679,1.7230877011096908
1,-0.23698362869849077,-0.2510756508595944,-0.6542079401226891,0.09271569796042219,-0.6010721585810941,-0.4330817906959514,-1.4202153781069538,-0.7144757671145271,0.8141084767963169,0.8623947405988468,-0.1049131705463799,0.39294293885343295,0.7447505010165645,-0.713608904209489,0.508794881481297,-0.6023185173299581,0.4025663872774872,-0.1128763380041728,-0.4275294178575286
1,-1.2289522636898085,-0.0045180924772305585,-0.5734163432152874,0.09271569796042219,-0.1719449056362753,-0.2619156312769435,-0.7469086417973162,-1.0774682806719336,1.0052591541543834,0.9673495913226712,0.9836508763198168,1.82668172417363,1.134072605916577,-0.7059739123720133,0.5933963865254271,0.026544160055732197,-0.1828738718912711,-0.9369120994271039,-1.1368859378696887
1,-0.5204032386960101,0.2507839570946603,0.4949616099588068,-0.8092467975233708,0.13805440714135606,-0.17909024943932253,-0.7096094958139635,-0.8396455993757017,1.045806267533368,0.814343122195168,-0.05919097525223009,0.5684741319631534,0.8376279966299661,-0.7392615367480863,0.6024376509031886,-0.019966291238126044,-0.14927015122253373,-0.5000118560852157,-0.6856635761987981
1,1.0856412179565995,0.3538978282104938,1.8081121587150981,-0.12442322948554588,-0.8318410648287335,0.49207901944852367,0.04898851857569739,0.9753169684113306,0.29858089240637914,0.20990434332784363,-0.2859229573958223,-0.10135290094353998,0.40123099669302403,-0.6578643548568335,0.573697100628445,-0.8755212898601823,1.6015379352270458,1.2218172544873422,0.21202840271807627
1,0.6132752012940672,1.031945636588616,-0.5799451719704033,-0.8092467975233708,2.3532318304826023,-0.05632363290207243,-1.3406233605502953,0.9753169684113306,0.43759956684860973,-0.826999001172587,-1.4565364232145346,-1.2640715241023286,0.43939983050675074,0.861083303481643,0.39117975285116796,0.15891137989402057,-0.7635887956165904,1.2107720032330556,1.9746653529840048
1,0.4243287946290543,1.601661895922935,0.1480617612134648,-0.8092467975233708,2.5639486828774056,-0.42431738051813883,-1.0326077400000382,0.9753169684113306,-2.186377913248489,-2.503747580206212,-0.19197324103798022,-0.9972641105755534,-0.6967591226818479,-0.4917699403321568,-0.14806937280863108,-0.1302742532868438,-0.1823489013844362,-0.3459922106782723,0.6131249981447169
1,0.566038599627814,-1.0661414761940236,0.8362072184285408,0.24304304667568608,-0.5178416089584035,0.03022109107969011,-0.725653854378541,-0.6769248174361746,0.48973156976444554,0.8636592568726295,-0.8139203633268948,-0.6890313354748842,0.3096257955400799,0.2716310828688105,0.32984464063422575,-0.7079048336059433,0.6309670141939083,-0.075015699814412945,0.24264797814473835
1,0.04643598129902855,-0.26001358567697097,0.7271018764952877,1.0614905689085137,0.2517987394946918,-0.24090766119930468,-0.8384163847073436,0.9753169684113306,-0.5529084885522811,-0.2845215197205328,-1.2905585909823467,-1.5807297964722644,-0.09496384288542332,-0.21665154729430414,0.43052147081925146,-0.3536125421444817,0.42724420727221046,1.9035535885272445,2.632543071858394
1,1.180114421289106,0.7315788178651246,1.3115968611179631,0.15952807342472075,0.8410281775502693,-0.288989808864801,-0.8227721712128582,0.9753169684113306,-0.720889386836645,-1.07990225592879,-0.8352156323680056,-1.1166253218901634,-0.09369154842496577,-0.5372957229212169,-0.2075177663399914,-0.4595386444753722,0.47869992958295754,0.41060621280585213,-0.4153556242883046
1,-0.7565862470272762,-0.43501841684726744,2.608632685487699,1.0614905689085137,-0.8448668875366523,1.1504245410668295,1.7522786694755665,0.9753169684113306,0.3854675639327739,0.5487947047011562,0.153135383716493,0.22092236960590686,-0.27944653965176913,-0.7526224326568195,0.5873958605441554,-0.5087407954787655,0.048151807853296175,1.2921998913263884,0.5896067489596081
