insideHJA,oldGrowthIndex,elevation_m,canopyHeight_m,minT_annual,distToRoad_m,distToStream_m,YrsSinceDist,mean.NDVI,mean.green,l_Cover_2m_4m,l_Cover_2m_max,l_Cover_4m_16m,l_p25,l_p95,l_rumple
0,-0.33145683203099724,1.1502074062046959,-0.6025621404769934,-1.427257988426596,-0.2986548543401767,1.1041137785018464,-0.9522984484107588,0.7214293605014965,1.5921720501790433,2.344975947811689,-0.2555536014840515,1.6547294524346248,-1.3159504548439311,-1.2271562372114104,-0.5281453725802148
0,-1.323425467022315,1.556472391407741,-1.0236343752337944,-2.045269578531768,-0.35217355100165104,0.8036503860432951,-0.9898493980891113,0.33912800578536373,0.36556007272831653,-0.4126649579352455,0.38358317807560494,1.966203358526678,-0.764638936924242,-1.1207538764048173,-0.5563449966133209
0,0.04643598129902855,-0.4910623088537546,1.2506203663167397,0.2597460403236983,-0.2073960214675334,-1.1632506207889433,0.9753169684113306,0.44918445638546356,0.40487905998489393,-0.7362731457413418,0.6123189211455503,-0.7611407049024533,1.7388406564245253,1.0137987459966071,-0.0765410929941024
0,0.991168014624093,-0.5655983770426182,0.8375124519947037,0.627212316484931,-0.1688150027608013,-1.2022174426411008,0.9753169684113306,0.5534484622171352,-0.14909738546938395,-0.50783799675276875,0.5823061253232931,-0.23493916662541858,0.017435925707089787,1.2279534011490612,1.5430494622536959
0,-0.8038228486935295,0.28310796625355794,-1.1062548947302198,0.4100729898370152,-0.2451428813967935,-0.3809267881892211,-1.1275362135764033,0.20010933134313316,0.731367079168974,3.7893478021456515,-1.5477202024671477,-0.9898929501455608,-1.493420279882938,-1.6697019391308083,-0.8846390761958799
0,0.5188019979615608,1.1077668108175194,0.4566233501527295,-0.6088104661937683,-0.514649313597743,1.4720209669161073,0.9753169684113306,0.26961866856424843,0.695558715774591,-0.761632802301837,0.5432543242157029,-0.8993432013201256,0.877744613259174,0.04488634750325485,-0.38120981568572293
0,0.3770921929628011,-0.09807772102021942,-1.608038976801012,0.44347897880334075,-0.10340948404181025,1.8602536975008426,-1.3778758780987528,-0.18798446814142786,1.3239603871073904,1.1608117937119575,-4.159802307264827,-0.7899847209573797,-1.5774296566650272,-0.4241985866623585,-0.8074944310262614
0,-0.7565862470272762,-0.4984783468609786,-0.7019034795016067,0.8276486478145327,-0.07825432593435308,0.5953347399213005,-1.0649512974458162,0.41442978777490463,0.4378789242895214,-0.3800246722176505,0.4499530542645393,2.774945679082828,-0.888815292364113,-1.3007911675469883,-1.1505229677867321
0,-0.42593003536350366,0.5866686726672511,-0.18731693839301627,0.4100729898370152,-0.36342952467205303,0.9234886086116775,0.9753169684113306,0.5013164593012994,0.29043272207735615,-0.20533219771263983,0.04390528886697081,1.062101438890012,-0.9470967328805849,0.012916541192978645,-0.15048957594581835
0,-8.006203672246707e-4,0.4410195485574644,-0.63003319740948,-0.3916715387478003,-0.48453413779360005,2.183222383726578,-1.0524343142196986,0.032128433058771846,-1.3574541188366998,1.469386072371007,-1.660313368648998,0.6626901729908321,-1.2382418007239784,-1.0927726590562596,-1.2145431851573643
0,0.28261898963029464,-0.6798066706915953,-0.5416972943051527,0.2597460403236983,-0.10475098918811439,-0.6995129871497986,-0.8521625826018192,-1.2190396369213032,0.8261539234482231,0.048067899373203174,0.20760703239864053,1.1922399611383014,-0.7509874003658218,-0.9031628246296738,-0.2967660577340948
0,1.1328778196228526,-0.6072448505611022,0.8645156442190207,0.8109452549645727,-0.3442327018995865,0.9704693667397847,-1.3528419116465178,-0.24011647105726366,-0.749414065904628,-0.47059692198540126,-0.8053214379638887,-0.7202894686369898,1.6138768452243966,1.3874957892226354,2.3505464048034144
0,-1.2761888653560616,-0.4095569495049688,-0.012442155476089378,0.8109452549645727,-0.3701742016619533,1.5223341996881163,-1.0023663813152288,0.7909386977226118,0.1408801455478743,-0.753052867446944,0.6133400309191103,-0.7526532488538127,0.23087218921005034,-0.4613534766952115,-1.0703596775531004
0,-1.1817156620235552,-0.83723139965414,0.49625355305846863,0.627212316484931,-0.43396260360549926,0.24813754227187662,-1.5030457103599273,-2.7424526110174114,0.5684741319631534,-0.7448445289007175,0.5836009617950032,-0.9192878599043547,0.47344942333871226,-0.35642382385849064,-0.8010415117927286
0,0.8966948112915866,-0.5517927917463384,0.2983045708243689,-0.6923258353060792,-0.037280008527505924,-0.6440911394013554,0.9753169684113306,0.37967511916434826,0.20196500075005705,0.25001274566305876,0.5767683367725914,-0.6595046061028583,1.5030894409425484,0.5111178587724614,1.2667516932521241
0,-0.04803722203347789,-0.003869053329425201,-0.4900249115487612,-0.1411262231335581,-0.1708090385004558,1.2320017501065628,0.9753169684113306,0.6866746918909401,-0.04377866960355165,-0.47408085979893116,0.5473173019319538,-0.24115691482495674,0.16471488918021712,0.41183348895399574,0.14752182675093656
0,-1.370662068688568,-0.08312709984793239,-1.053965782063532,0.911163221863551,-0.2576748641454347,-0.7630951939194753,-0.8271286161495842,0.6519200232803812,0.9806213733847772,0.22388697770324728,0.30637982418954,1.4655614796766718,-0.9326576404149223,-0.9343348897397052,-0.35285806457241875
0,-0.9455326536922891,0.33987314345018516,-0.24150940657644515,1.028084579942188,-0.4104287421323774,1.8349478562674928,0.9753169684113306,-3.281149974481054,0.28270934958052846,0.6840593890633564,-2.966234453827484,-0.34872348928244107,-1.2282656585953262,-0.869965742171254,-0.8413570016218845
0,-1.134479060357302,-1.1726400262002337,0.048922454483447196,1.1115991539912065,-0.2518138730573365,-1.1867664843544958,-0.7895776664712318,0.6461275785119556,1.3660878734537234,-0.5292510430222876,0.5555818150328501,-0.5895497816944439,0.2161706114909642,-0.3134700949894865,-0.38496434616292297
0,-0.42593003536350366,0.21278519970906185,0.3333784170150811,1.295332491672796,-0.4539064607465957,-0.3177723426271822,0.9753169684113306,-1.0220965147948087,0.2820072248080896,1.2278019664598847,-0.22143754079739764,0.8702434648895805,-1.1867860283397313,-0.39765929589639404,0.4262504286062201
0,-1.2289522636898085,-0.01654818182187479,-1.0475007529918554,1.028084579942188,-0.5890587072295703,0.38629994216646535,0.9753169684113306,0.37967511916434826,0.3543260763692944,1.7156564981702385,-1.0032115331396332,1.4128936838480408,-1.294423058772147,-1.1800299332940234,-0.6606446456412228
0,0.80222160795908,0.30868827105219193,-0.3883123529525453,1.0614905689085137,-0.41970590224030796,0.13761616452115866,0.9753169684113306,-0.7440591659103502,-1.3356882508910946,-0.3375590658238532,-1.5097764861912628,-0.5706440831288306,0.1326862803259558,-0.2676322788763023,-0.522232472477094
0,-0.709349645361023,-1.1851263004932056,0.13651402831059994,0.8276486478145327,-0.40979622180170655,-0.5595777700760335,0.9753169684113306,-0.8599080612788731,0.12051852714714674,-0.6211969692494766,0.4817655937142386,-0.26820373656582996,0.07125451603353258,0.06946206665588889,0.08756946190136186
0,0.18814578629778822,-0.8807250269460672,1.5284943345251745,1.028084579942188,-0.43246567053473195,-0.7490212552225444,0.9753169684113306,0.1595622179641486,0.8437070427591952,-0.5899542020033897,0.5378758016805611,-0.391632325742901,0.8052864653834728,0.6517604750594416,0.7151941612029258
0,-1.323425467022315,0.12297620173432726,-0.2385427240186419,-0.5587014819091286,-0.13019656538137633,-0.7751677629841642,-0.8271286161495842,1.1037307152176319,1.2151310473793637,-0.7471636154467136,0.6161883699445446,0.5039066023829533,-0.38134607242173835,-0.6521905872699406,-0.7240882523046503
0,-0.47316663702975686,-0.34613299515533225,-0.8623967627291131,1.4289564458677986,-0.22102045058521189,-0.10218945088331378,-1.0023663813152288,-0.7788138345209065,-0.28530959132252703,0.10255639568000896,0.5145499194196664,0.6532554664243073,-0.6050210634537533,-0.6513928460696958,-0.5275133944434027
0,-1.4651352720210746,-0.3628375860652161,0.07967919217316369,1.028084579942188,-0.16035467558047126,-0.7230444820447062,-0.6268568845317048,0.7909386977226118,0.9483236338525886,-0.7377123216236912,0.6131088504615279,-0.5732478640072879,0.3327336928178848,-0.08274756295560816,-0.862385743413232
0,-0.284220230364744,-1.255471183887957,1.139776486330752,0.3933699961890022,0.17665442174919382,-0.9671659774094961,-0.6393738677578222,0.5302786831434301,-0.5457978818973522,-0.691199665901459,0.5332552046521281,-0.9045269613773399,1.4175048271622368,0.2719272851716949,-0.2466057268517111
0,-1.0872424586910487,-1.180439856964202,-1.6426635671143501,1.1951145247738177,-0.3783401733424927,-0.7372364164760165,-0.8271286161495842,-1.0858134072474983,-0.05852328982476817,-0.40604546762742333,-1.4704675250632575,-0.7672467402915191,0.35242339167478426,-0.055962840367915094,0.7582431378314599
0,1.0384046162903462,-1.3252966274904134,0.7946098592337744,1.2118179176237776,0.09661093802367737,0.3453399972793859,-0.551754985175,-5.598127881851561,-0.9740939930850703,-0.6037530044863096,0.30424535836862865,-0.9547655826010484,1.0006083421379812,0.08244010813622721,-0.10769364660637086
0,-1.1817156620235552,-1.6849566647894039,0.13956046063602953,1.7797197283810176,-0.041398192172652046,1.1179487030220445,0.9753169684113306,0.1363924388904435,-0.10205502571597885,-0.7424959254360509,0.5241819364650914,-0.9451872243230894,0.9806560578806789,0.5879435198300136,-0.25273476262417377
0,0.80222160795908,-1.381715168866805,1.0994896786309039,0.5269939520543061,0.15473756942128336,0.9740632357489086,-0.6143399013055874,0.36809022962749444,0.2567307330002898,0.03720220383487721,0.18308947888652413,-0.876412792057096,1.0184601434860303,0.22170212653617277,0.3304261568668214
0,-1.134479060357302,-1.7964287292674372,-0.9686656782581253,0.9779751997962037,-0.47549209145087473,0.48897655991729655,-1.3152909619681654,1.0863533809123525,3.492823809171097,0.18236743588779786,0.472024763717274,-0.9898929501455608,-1.1972871910487124,-1.6082168202867941,-1.3557006867098627
0,1.0856412179565995,-1.5682305034402024,0.03328888701371723,0.5771033322002913,-0.1950356760183324,0.7690293970298933,0.9753169684113306,0.29278844763795353,-0.15401225887645612,-0.46262165259366467,0.5623733998763071,-0.716465169331907,0.3925903452958215,-0.20927685465744544,-0.5678217366467707
0,-1.1817156620235552,-1.061213521636549,-0.8279874962657189,0.326558018256351,-0.5149695593539275,-0.5307212326978372,-1.2151550961592257,0.5708257965224147,0.7601541948389682,2.1447115085340753,-0.15904743242060265,2.0261173706792386,-1.2130389601489309,-1.3587172908969334,-0.9459854414360206
0,-0.42593003536350366,-1.3468808120508093,-0.9259863847158872,1.2118179176237776,-0.179939145806218,2.052425820725729,-1.2151550961592257,0.1132226598167384,1.4419173488771226,2.332547807159339,0.2391093231560785,2.3324143491838276,-1.3569050144457042,-1.4885601462711084,-1.1233041687012701
1,-0.37869343369725045,1.2409511868483727,1.6175639334446281,-0.34156255446316053,-0.25542671181299237,0.9666580512830429,0.9753169684113306,0.09584532551145894,-0.8540306569980215,4.013860604308346,0.0118065977108189,0.8819906806750251,-1.4356638098733023,0.13140732627583218,-0.9201059153974063
1,-1.0872424586910487,1.2984326378861308,-0.02899284244251638,0.009200726379758021,-0.36222927640459124,1.8565476558317344,-0.764543700018997,0.7793538081857605,0.7770051893775014,-0.6700812705140348,0.6106468162398093,-0.8264182752907429,0.46189806924858867,-0.30119756758706195,-0.67171109061826
1,0.23538238796404143,0.28337159171659454,1.0134718282234796,-0.22464119638452343,-0.0031935012189671995,0.6724906836265904,0.9753169684113306,0.08426043597460767,-1.5294746880842258,-0.7155876325466788,0.6079340227595363,-0.9562680195379448,2.233445795568738,1.5378334891456549,0.31514794672413493
1,1.227351022955359,0.003260358221947723,0.6474001901751827,0.627212316484931,-0.21275296627676324,-0.3309484487776644,-0.8146116329234667,-0.07213557277290236,-0.5008618964612638,-0.4760300659286274,0.4315990579032939,-0.5081744030373341,0.26001295954177023,0.4131220937976982,0.005924586191020546
1,-1.4651352720210746,1.3063921481781158,0.040261654806298716,-0.45848351668045223,0.19575312088689212,0.5111798701655689,-0.8271286161495842,1.2079947210493036,0.47158091336658775,-0.399325108895862,0.5985139838861326,0.8377129415296638,-0.5535653411429957,-0.8049829565287343,-0.9588789049091784
1,-0.284220230364744,0.7200801102765395,0.04940626818695657,-1.0597917139356645,-0.37585213043585575,-0.01383337494528179,-1.0023663813152288,-0.20536180244670474,0.6758992221463024,-0.7601172131806849,0.29360616261956396,0.02789138412475196,-0.21122708631576323,-0.35642382385849064,-0.4686613372412094
1,1.416297429620372,-1.4800216935823065,1.2771902540544857,0.7107272880655952,-0.21566296420158793,-1.4314296983252455,0.9753169684113306,-0.0026262355517870798,0.7074948369060521,0.12989478487486242,0.45147831816302264,-0.6611794799076407,0.8163126486727796,0.2608820339174143,-0.2791359586643101
1,0.7077484046265736,2.2572321685717713,-0.19014007215306272,-2.7969049257364222,5.574024728332527,-0.17931527583678375,0.9753169684113306,-0.014211125088638341,-0.07958703299793463,-0.15179408166338731,-0.43473577581952144,0.7230858086381092,-0.6848300001889924,-0.8332096056990271,-0.40483730619629915
1,-1.1817156620235552,2.521665301874702,-0.9002831092178243,-2.7969049257364222,7.253801393356817,-0.7467747009117965,0.9753169684113306,-0.529738709478576,-1.3314755022564613,0.8518775366346327,-1.0291146633356325,0.9664311747442927,-1.1668337941559206,-0.9050036218123866,-0.4147966159431183
1,1.1328778196228526,-0.44219294624171024,1.7225302717586226,0.627212316484931,-0.009758151993547726,-1.3306330899119214,0.9753169684113306,-0.08951290707818182,-0.9902428628511646,-0.41985124077846947,0.42202916589940187,-0.4076226210470613,0.5553584423952628,1.7556699727425336,2.3602688827704004
1,0.991168014624093,1.5990291706157325,0.5848978200290967,-1.978457600599117,-0.5268453421136443,1.2698159734886325,0.9753169684113306,0.22327911041683823,-1.0323703491974974,0.3827924861287131,0.1945547494302793,-0.5810064615202618,0.35636137150495645,-0.16067760869119313,-0.39024441468137766
1,0.8494582096253334,2.1217724661609716,-0.4148848985658223,-1.494069966359248,-0.2855113138849857,0.18250571565827048,0.9753169684113306,-0.3154182530468046,-0.9972641105755534,-0.16654985427676386,0.08264495870528912,0.3299960518349965,-0.4622051504646291,0.19829235483612337,0.7438252031268612
1,0.5188019979615608,2.779649321803317,-0.8695848543716385,-1.9450516116327907,2.734328249391512,0.6631663740578713,0.9753169684113306,-0.03158845939391781,-1.7169420023254074,-0.4742829985969206,0.33911896804658026,0.47059256072937306,-0.3928973263648658,-0.8650260902704061,-0.432238103036894
1,0.80222160795908,-0.6887622992307451,1.580538880177998,-0.6756224441264203,0.10442108475557361,-0.45917265048538536,0.9753169684113306,-0.1010977966150331,-0.8659667781294824,-0.710373504034211,0.5186806699085017,-0.9095920371888458,1.5776476711395608,1.5224928884123679,1.7230877011096908
1,-0.23698362869849077,-0.2510756508595944,-0.6542079401226891,0.09271569796042219,-0.4330817906959514,-1.4202153781069538,-0.7144757671145271,0.8141084767963169,0.39294293885343295,-0.713608904209489,0.508794881481297,-0.6023185173299581,0.4025663872774872,-0.1128763380041728,-0.4275294178575286
1,-1.2289522636898085,-0.0045180924772305585,-0.5734163432152874,0.09271569796042219,-0.2619156312769435,-0.7469086417973162,-1.0774682806719336,1.0052591541543834,1.82668172417363,-0.7059739123720133,0.5933963865254271,0.026544160055732197,-0.1828738718912711,-0.9369120994271039,-1.1368859378696887
1,-0.5204032386960101,0.2507839570946603,0.4949616099588068,-0.8092467975233708,-0.17909024943932253,-0.7096094958139635,-0.8396455993757017,1.045806267533368,0.5684741319631534,-0.7392615367480863,0.6024376509031886,-0.019966291238126044,-0.14927015122253373,-0.5000118560852157,-0.6856635761987981
1,1.0856412179565995,0.3538978282104938,1.8081121587150981,-0.12442322948554588,0.49207901944852367,0.04898851857569739,0.9753169684113306,0.29858089240637914,-0.10135290094353998,-0.6578643548568335,0.573697100628445,-0.8755212898601823,1.6015379352270458,1.2218172544873422,0.21202840271807627
1,0.6132752012940672,1.031945636588616,-0.5799451719704033,-0.8092467975233708,-0.05632363290207243,-1.3406233605502953,0.9753169684113306,0.43759956684860973,-1.2640715241023286,0.861083303481643,0.39117975285116796,0.15891137989402057,-0.7635887956165904,1.2107720032330556,1.9746653529840048
1,0.4243287946290543,1.601661895922935,0.1480617612134648,-0.8092467975233708,-0.42431738051813883,-1.0326077400000382,0.9753169684113306,-2.186377913248489,-0.9972641105755534,-0.4917699403321568,-0.14806937280863108,-0.1302742532868438,-0.1823489013844362,-0.3459922106782723,0.6131249981447169
1,0.566038599627814,-1.0661414761940236,0.8362072184285408,0.24304304667568608,0.03022109107969011,-0.725653854378541,-0.6769248174361746,0.48973156976444554,-0.6890313354748842,0.2716310828688105,0.32984464063422575,-0.7079048336059433,0.6309670141939083,-0.075015699814412945,0.24264797814473835
1,0.04643598129902855,-0.26001358567697097,0.7271018764952877,1.0614905689085137,-0.24090766119930468,-0.8384163847073436,0.9753169684113306,-0.5529084885522811,-1.5807297964722644,-0.21665154729430414,0.43052147081925146,-0.3536125421444817,0.42724420727221046,1.9035535885272445,2.632543071858394
1,1.180114421289106,0.7315788178651246,1.3115968611179631,0.15952807342472075,-0.288989808864801,-0.8227721712128582,0.9753169684113306,-0.720889386836645,-1.1166253218901634,-0.5372957229212169,-0.2075177663399914,-0.4595386444753722,0.47869992958295754,0.41060621280585213,-0.4153556242883046
1,-0.7565862470272762,-0.43501841684726744,2.608632685487699,1.0614905689085137,1.1504245410668295,1.7522786694755665,0.9753169684113306,0.3854675639327739,0.22092236960590686,-0.7526224326568195,0.5873958605441554,-0.5087407954787655,0.048151807853296175,1.2921998913263884,0.5896067489596081
1,1.652480437951638,-1.1568506073874636,-0.5320396255814507,0.025903720027770236,-0.4636239785283383,-0.5095656913064028,0.9753169684113306,0.35650534009064316,-1.083625457585536,-0.4778778959076215,-0.2519657862066786,-0.17536781248115513,-0.15452065746678945,1.410046491026887,0.38846637179671123
1,0.7549850062928268,0.15994197985828293,0.34600542682542557,0.911163221863551,-0.4701192656949394,0.3987763131165558,0.9753169684113306,0.46656179069074044,-1.7920693529763678,0.09076570623238497,0.07919984276573473,-0.02501444414150746,-0.5580282914800132,0.3504710860208483,0.566389126781516
1,0.3298555912965479,-0.014072335050075211,-0.7955400681625964,0.911163221863551,-0.5216111794385331,1.7098246447148966,-0.8396455993757017,0.9241649273964168,0.22092236960590686,-0.5422423163448219,0.5000939870280623,-0.3893535388153491,0.15762668572108204,-0.12631481285918766,-0.23679833082312568
1,0.6132752012940672,0.0696434736988217,1.0123819185072604,1.0614905689085137,-0.552536279165077,-0.7815873543286449,-0.7895776664712318,0.8488631454068758,-0.17296962773230593,-0.32601221225123034,0.5130325623446488,-0.4470329241838259,0.17941646689929286,-0.17172285994548023,-0.29850517110112496
1,1.0856412179565995,-0.7979758469080461,0.2473605670431956,-0.1411262231335581,0.032774872599979486,-0.9012934901545234,0.9753169684113306,0.33912800578536373,-0.8715837763089935,-0.3047534303579489,0.49873777854562773,-0.7329350808515352,1.544569121271629,0.8689834376217447,0.2164812669028334
1,1.3218242262878654,-0.5716617832258252,-0.5843048132307429,0.5436969457023191,-0.345151585706948,-0.38425126003346555,0.9753169684113306,0.020543543521918017,-1.016923604203842,-0.7109692052736895,0.592297714578806,-0.7554276330277667,1.5802731245556594,1.850321685256419,1.55351742692224
1,2.3610294629454365,-0.9018021581649005,-0.3763339725675626,0.8777572328972254,0.7892238438373522,-0.38817774901303337,0.9753169684113306,-0.060550683236048536,-1.3413052490706054,0.31226091779903703,0.5484340466179349,0.2545414984547697,-0.7656889780848977,1.8096691869448043,2.9029648523765803
1,0.7549850062928268,0.022887839880808464,-0.02224071512201767,0.09271569796042219,1.9681341184314318,-0.22295059588079327,0.9753169684113306,0.34492045055378934,0.12753977487153556,-0.7420558967218145,0.6084577556854318,-0.61264738959855225,0.4251439246569177,1.2604756338773404,0.6954871967773946
1,0.7077484046265736,0.7871880511373223,2.2845890543340555,-0.7925438022050567,1.7754508081198737,2.2007015539266375,0.9753169684113306,0.4549769011538892,-0.30777758404057126,-0.75733980851096006,0.6139748358889536,-0.8698925545951436,0.8189379017949078,1.3592689059733558,0.665364968088378
1,1.9831366496154106,1.3543801015850343,-0.2297755916809408,-1.27693103891328,0.23890734973544872,-0.8103411462688436,0.9753169684113306,-0.3907200350363455,-0.6932440841095174,-0.4737707020891111,0.4442492224210126,-0.5990022758432296,1.4679104081653531,1.174568176139338,1.300239280196349
1,2.2193196579466767,1.467325701966258,1.877797301921645,-1.193416067332615,1.6787874840522934,1.6497707149992857,0.9753169684113306,0.39126000870119954,-1.029561850107742,-0.7588721344416337,0.5735092194422327,-0.9043900108904721,1.40175310813552,1.0432526713150438,0.4871985537409039
1,2.1720830562804236,-1.5472865117706474,0.5731400820761215,0.7107272880655952,-0.4204337756082054,-1.0329388266217387,0.9753169684113306,-0.08951290707818182,-2.3277905543472346,-0.7346135899120153,0.48761927868825283,-0.6523704886046413,1.1717773694046119,1.679274080711866,0.5140591180891266
