"lambda.env","alpha.env","lambda.sp","alpha.sp","lambda.bio","alpha.bio","drop","hidden","loglike","loss","AUC.explain","AUC.test"
0,0.7,0,0.833333333333333,1,1,0.5,"1",5004.84814453125,81.489,0.803841390663204,0.651771273172062
0,0.7,0,0.833333333333333,1,0.2,0.5,"2",5583.7060546875,86.016,0.781073165042192,0.615915273984328
0,0.7,0,1,0,0,0.1,"1",3428.12426757812,43.381,0.893225585101053,0.634142235552881
0,0.7,0,1,0.1,0.3,0.1,"2",4611.83203125,73.271,0.874162022877934,0.645390077838394
0,0.7,0,1,0.5,0.2,0.3,"1",4721.21875,75.252,0.867283441506938,0.650577561715936
0,0.7,0,1,0.6,0.2,0.3,"2",4915.087890625,83.62,0.84198423661992,0.658929691208037
0,0.7,0,1,1,0.2,0.5,"1",5390.09765625,82.249,0.812315199202287,0.647432943938698
0,0.7,0,1,0.4,0.9,0.5,"2",5537.322265625,86.981,0.789107713715454,0.623173264978998
0,0.7,0.166666666666667,0,0.9,0.2,0.1,"1",4610.88671875,73.258,0.873637923427353,0.64898719390434
0,0.7,0.166666666666667,0,0.3,0.4,0.1,"2",4835.31640625,118.886,0.848066191220767,0.644633152627345
0,0.7,0.166666666666667,0,0.6,1,0.3,"1",4746.7314453125,78.216,0.835842257216021,0.6547721243464
0,0.7,0.166666666666667,0,1,0.7,0.3,"2",5478.6220703125,88.208,0.784280296150288,0.618187334199696
0,0.7,0.166666666666667,0,1,0.7,0.5,"1",5843.5771484375,121.635,0.744750810705868,0.591186885976421
0,0.7,0.166666666666667,0,0.9,0.1,0.5,"2",5994.51953125,94.272,0.716897309322365,0.610802080189868
0,0.7,0.166666666666667,0.166666666666667,0.2,0.8,0.1,"1",4829.4033203125,75.569,0.853055348928732,0.625694832059655
0,0.7,0.166666666666667,0.166666666666667,0.6,0.5,0.1,"2",4801.31640625,79.262,0.851762261193012,0.64633610080914
0,0.7,0.166666666666667,0.166666666666667,0.8,0.1,0.3,"1",5038.525390625,80.999,0.844904726692264,0.631587822412897
0,0.7,0.166666666666667,0.166666666666667,0.9,0.7,0.3,"2",5501.2705078125,84.47,0.788685536609899,0.67242008954072
0,0.7,0.166666666666667,0.166666666666667,0.6,0.7,0.5,"1",5875.455078125,90.985,0.745299232683789,0.621286536945105
0,0.7,0.166666666666667,0.166666666666667,0,0.8,0.5,"2",5656.7333984375,66.136,0.63049766272573,0.594528462956639
0,0.7,0.166666666666667,0.333333333333333,0.1,0.9,0.1,"1",4109.4287109375,71.589,0.875603027963228,0.630643049445266
0,0.7,0.166666666666667,0.333333333333333,0.6,0.1,0.1,"2",4696.802734375,73.694,0.868162512397721,0.665606364661672
0,0.7,0.166666666666667,0.333333333333333,0.3,0.7,0.3,"1",5130.990234375,83.569,0.825541488914764,0.643871489871863
0,0.7,0.166666666666667,0.333333333333333,0.7,0,0.3,"2",5365.1162109375,86.01,0.805684485892872,0.634928435682911
0,0.7,0.166666666666667,0.333333333333333,1,0,0.5,"1",5693.5771484375,89.988,0.783276879829357,0.620810545348056
0,0.7,0.166666666666667,0.333333333333333,1,0.2,0.5,"2",5991.1591796875,92.697,0.717277925612243,0.61218128941328
0,0.7,0.166666666666667,0.5,0.4,1,0.1,"1",4033.09033203125,68.799,0.887851567156043,0.660227986192394
0,0.7,0.166666666666667,0.5,0.6,0.8,0.1,"2",4626.2421875,74.889,0.871519967372379,0.634884418196972
0,0.7,0.166666666666667,0.5,1,0.8,0.3,"1",4885.5791015625,81.588,0.842672143044772,0.676952227404593
0,0.7,0.166666666666667,0.5,0.2,0,0.3,"2",5360.703125,83.801,0.814156436798402,0.639344531806169
0,0.7,0.166666666666667,0.5,0.6,0.2,0.5,"1",5633.8291015625,170.871,0.766827195449365,0.617812823582751
0,0.7,0.166666666666667,0.5,0.1,0.2,0.5,"2",5930.94921875,92.633,0.752818474408201,0.624256078553287
0,0.7,0.166666666666667,0.666666666666667,0.9,0.4,0.1,"1",4558.7294921875,72.027,0.875974119978319,0.662726587345353
0,0.7,0.166666666666667,0.666666666666667,0.4,0.4,0.1,"2",4487.9228515625,73.39,0.877231918606528,0.636533585450892
0,0.7,0.166666666666667,0.666666666666667,0.9,0.4,0.3,"1",4888.927734375,81.565,0.854639561913068,0.645436719107595
0,0.7,0.166666666666667,0.666666666666667,0.4,0.2,0.3,"2",5411.77490234375,85.098,0.80331532510657,0.629110454683771
0,0.7,0.166666666666667,0.666666666666667,0,0.4,0.5,"1",5517.50830078125,65.597,0.638716676210434,0.578558490505422
0,0.7,0.166666666666667,0.666666666666667,1,0.7,0.5,"2",6165.921875,94.75,0.722329179205709,0.57364546748285
0,0.7,0.166666666666667,0.833333333333333,0.8,0.4,0.1,"1",4100.97412109375,69.504,0.903881866370795,0.668091550560913
0,0.7,0.166666666666667,0.833333333333333,1,0.9,0.1,"2",4283.251953125,71.103,0.902132688843324,0.677806903892262
0,0.7,0.166666666666667,0.833333333333333,0.4,0.1,0.3,"1",4923.66748046875,171.826,0.863771386487185,0.631480078129695
0,0.7,0.166666666666667,0.833333333333333,0.3,1,0.3,"2",4964.09912109375,79.767,0.80434060595581,0.625204519439387
0,0.7,0.166666666666667,0.833333333333333,0,0.5,0.5,"1",5435.09765625,67.237,0.673741728394951,0.548971371804918
0,0.7,0.166666666666667,0.833333333333333,0,0.6,0.5,"2",5518.85205078125,67.248,0.669626290969365,0.574462089625666
0,0.7,0.166666666666667,1,0,0.1,0.1,"1",4292.1162109375,52.208,0.807087069615354,0.62147217749413
0,0.7,0.166666666666667,1,0.8,0.1,0.1,"2",4215.400390625,68.512,0.90344707693328,0.676595510733938
0,0.7,0.166666666666667,1,1,0.2,0.3,"1",4852.6103515625,79.081,0.864324767193936,0.633825069207102
0,0.7,0.166666666666667,1,0.9,0.1,0.3,"2",5298.208984375,85.015,0.824868402264816,0.630592325387189
0,0.7,0.166666666666667,1,0.5,0.9,0.5,"1",5465.3701171875,94.919,0.806845795835993,0.6393496195084
0,0.7,0.166666666666667,1,0.7,0.2,0.5,"2",5758.873046875,89.41,0.77241376621298,0.625012971245388
0,0.7,0.333333333333333,0,0.4,0.7,0.1,"1",4432.8544921875,70.844,0.883614234144915,0.663710927730269
0,0.7,0.333333333333333,0,0.6,0,0.1,"2",4778.1689453125,76.385,0.852284174129765,0.667594529850497
0,0.7,0.333333333333333,0,0.8,1,0.3,"1",4744.69775390625,80.301,0.825995073757455,0.651104255695048
0,0.7,0.333333333333333,0,0.3,0,0.3,"2",5444.7861328125,84.82,0.788998571877518,0.639654487570621
0,0.7,0.333333333333333,0,0.2,0.7,0.5,"1",5725.00390625,88.821,0.761707228873106,0.629080875492321
0,0.7,0.333333333333333,0,0.4,0.7,0.5,"2",5995.986328125,93.243,0.735807338224284,0.568059638551433
0,0.7,0.333333333333333,0.166666666666667,0.1,0.7,0.1,"1",4426.01171875,68.822,0.881958196563002,0.635090403542023
0,0.7,0.333333333333333,0.166666666666667,0,0.4,0.1,"2",4392.10693359375,53.669,0.829210735107044,0.615114913582518
0,0.7,0.333333333333333,0.166666666666667,0,0.2,0.3,"1",4812.6640625,59.553,0.76275974932933,0.581903399184409
0,0.7,0.333333333333333,0.166666666666667,0.7,0.7,0.3,"2",5384.54296875,84.377,0.799008499071847,0.660653303431436
0,0.7,0.333333333333333,0.166666666666667,1,1,0.5,"1",5442.9287109375,86.885,0.764928226562312,0.612018037060663
0,0.7,0.333333333333333,0.166666666666667,0.4,0.9,0.5,"2",5998.6240234375,95.435,0.724685865838739,0.608280326246012
0,0.7,0.333333333333333,0.333333333333333,0.6,0.3,0.1,"1",4433.06640625,71.163,0.884384946533117,0.607173141844657
0,0.7,0.333333333333333,0.333333333333333,0.3,0.2,0.1,"2",4705.4404296875,76.277,0.86772016952105,0.67270930240586
0,0.7,0.333333333333333,0.333333333333333,0,1,0.3,"1",4804.82275390625,59.28,0.779317313288822,0.60682075364407
0,0.7,0.333333333333333,0.333333333333333,0.7,0.4,0.3,"2",5452.974609375,212.563,0.786447180444485,0.671255657705466
0,0.7,0.333333333333333,0.333333333333333,0.3,0.6,0.5,"1",5833.1376953125,90.955,0.744155127885245,0.618654269304312
0,0.7,0.333333333333333,0.333333333333333,0.7,0.1,0.5,"2",6123.37890625,93.921,0.709891118573432,0.650829595123073
0,0.7,0.333333333333333,0.5,0.4,0.9,0.1,"1",4637.169921875,73.672,0.863002191556572,0.648385880374638
0,0.7,0.333333333333333,0.5,0.4,0,0.1,"2",4640.58642578125,72.497,0.873369879100935,0.640971816627454
0,0.7,0.333333333333333,0.5,1,0.7,0.3,"1",5344.638671875,85.259,0.805015159079975,0.654471042400497
0,0.7,0.333333333333333,0.5,0.2,0.9,0.3,"2",5390.46826171875,88.157,0.759039416247167,0.625319637677374
0,0.7,0.333333333333333,0.5,0.4,0.3,0.5,"1",5764.1259765625,89.883,0.760898804494461,0.647282099117138
0,0.7,0.333333333333333,0.5,0.9,0,0.5,"2",6083.837890625,91.084,0.709700691530002,0.634514278879688
0,0.7,0.333333333333333,0.666666666666667,0.9,0.2,0.1,"1",4280.75,68.527,0.891054084187505,0.678861409983799
0,0.7,0.333333333333333,0.666666666666667,0.5,0.5,0.1,"2",4372.466796875,70.87,0.885617407556009,0.646159309977778
0,0.7,0.333333333333333,0.666666666666667,0.9,0.6,0.3,"1",5023.6591796875,80.214,0.832742807490331,0.640664686383996
0,0.7,0.333333333333333,0.666666666666667,0.8,0,0.3,"2",5359.6923828125,86.713,0.798851254103601,0.645865232508721
0,0.7,0.333333333333333,0.666666666666667,0.6,0.4,0.5,"1",5776.01171875,90.778,0.75446581639028,0.629356521647656
0,0.7,0.333333333333333,0.666666666666667,0.1,1,0.5,"2",5451.8681640625,84.174,0.704084845344085,0.597036335203428
0,0.7,0.333333333333333,0.833333333333333,0.9,0.8,0.1,"1",3998.5048828125,65.698,0.905334991490442,0.649364118109323
0,0.7,0.333333333333333,0.833333333333333,1,0,0.1,"2",4420.3974609375,71.245,0.883389059029361,0.633632669960995
0,0.7,0.333333333333333,0.833333333333333,1,0.6,0.3,"1",5020.0439453125,82.345,0.831748753682531,0.640381702538565
0,0.7,0.333333333333333,0.833333333333333,0.1,0.7,0.3,"2",5381.78125,87.711,0.802802960673861,0.645894815475485
0,0.7,0.333333333333333,0.833333333333333,0.4,0.6,0.5,"1",5678.537109375,90.492,0.770236708128432,0.621906148282427
0,0.7,0.333333333333333,0.833333333333333,0.7,0.5,0.5,"2",5912.38818359375,93.88,0.753846010644604,0.61907793615008
0,0.7,0.333333333333333,1,0.9,1,0.1,"1",3789.79858398438,66.641,0.912925751252925,0.667995193449158
0,0.7,0.333333333333333,1,0.3,0.6,0.1,"2",4363.5693359375,72.263,0.888548416301405,0.636863143694186
0,0.7,0.333333333333333,1,0.7,0.8,0.3,"1",4856.60888671875,79.626,0.856080718093451,0.650674589551934
0,0.7,0.333333333333333,1,0.8,0,0.3,"2",5225.0380859375,83.398,0.832079725978605,0.653562884003528
0,0.7,0.333333333333333,1,0.5,0.8,0.5,"1",5597.4541015625,88.065,0.798442615645035,0.608296626627296
0,0.7,0.333333333333333,1,0.8,0.8,0.5,"2",5836.5859375,91.122,0.765880533728685,0.609701451141136
0,0.7,0.5,0,0.5,0.6,0.1,"1",4713.1923828125,76.142,0.857907295165932,0.644605428800069
0,0.7,0.5,0,0,1,0.1,"2",4339.92578125,55.361,0.804894338124895,0.602494923022417
0,0.7,0.5,0,0.5,0.1,0.3,"1",4994.8583984375,80.708,0.841359575256125,0.639160315723082
0,0.7,0.5,0,0.4,0.6,0.3,"2",5378.0771484375,85.628,0.79830738913518,0.655644272153756
0,0.7,0.5,0,0.2,0.9,0.5,"1",5531.50634765625,91.729,0.743142712072336,0.566461071351843
0,0.7,0.5,0,0.1,0.8,0.5,"2",5824.908203125,94.704,0.695879910313384,0.592397559755296
0,0.7,0.5,0.166666666666667,0.9,0.3,0.1,"1",4427.53662109375,71.469,0.880622485600702,0.644747031705152
0,0.7,0.5,0.166666666666667,1,0.2,0.1,"2",4587.1171875,73.444,0.872290974790034,0.672454920507723
0,0.7,0.5,0.166666666666667,0.5,0.5,0.3,"1",5127.353515625,154.714,0.833001652825234,0.642187345044602
0,0.7,0.5,0.166666666666667,0.9,1,0.3,"2",5088.64404296875,84.048,0.78140057165134,0.653602327939498
0,0.7,0.5,0.166666666666667,0,0.8,0.5,"1",5445.9072265625,66.72,0.685501242929244,0.594874828922143
0,0.7,0.5,0.166666666666667,0.4,0.5,0.5,"2",5943.0859375,91.926,0.714199183223665,0.582027743153329
0,0.7,0.5,0.333333333333333,0.2,0.5,0.1,"1",4532.8671875,74.311,0.878385700772167,0.652945574562156
0,0.7,0.5,0.333333333333333,0.6,0.7,0.1,"2",4681.1416015625,76.266,0.867217803837184,0.661336642886888
0,0.7,0.5,0.333333333333333,1,0.1,0.3,"1",5046.2060546875,81.676,0.839690824979614,0.659698690529893
0,0.7,0.5,0.333333333333333,0.5,0.3,0.3,"2",5476.5341796875,86.28,0.785697162606385,0.673714792674724
0,0.7,0.5,0.333333333333333,0.3,0.6,0.5,"1",5801.9189453125,92.241,0.755482927739619,0.649316051674321
0,0.7,0.5,0.333333333333333,0.9,0.7,0.5,"2",6025.5966796875,92.834,0.708797824204719,0.575925527556495
0,0.7,0.5,0.5,0.8,1,0.1,"1",4079.14208984375,70.033,0.889568904530584,0.614031724369533
0,0.7,0.5,0.5,0.8,0.2,0.1,"2",4544.8212890625,72.759,0.875511488762251,0.643484893709744
0,0.7,0.5,0.5,0.2,0.5,0.3,"1",5184.8310546875,83.379,0.81712955763917,0.648348840977784
0,0.7,0.5,0.5,0,0.4,0.3,"2",4991.1865234375,63.187,0.721411920249513,0.601011973210396
0,0.7,0.5,0.5,0.1,0.8,0.5,"1",5551.2724609375,93.612,0.738774305316662,0.635409233381313
0,0.7,0.5,0.5,0,0.2,0.5,"2",5541.6796875,67.473,0.639590664751295,0.521707846931099
0,0.7,0.5,0.666666666666667,0.7,0,0.1,"1",4381.8134765625,68.691,0.88284086872983,0.639172407695159
0,0.7,0.5,0.666666666666667,0.6,0.4,0.1,"2",4596.0654296875,75.365,0.870081503320554,0.649249538913062
0,0.7,0.5,0.666666666666667,0.6,0.3,0.3,"1",4930.064453125,81.035,0.843425798241821,0.646015254302232
0,0.7,0.5,0.666666666666667,0.8,0.8,0.3,"2",5360.431640625,86.388,0.807208160219518,0.636610503733266
0,0.7,0.5,0.666666666666667,0.7,0.1,0.5,"1",5840.6064453125,89.141,0.743818624924368,0.667270607459226
0,0.7,0.5,0.666666666666667,0.2,0.8,0.5,"2",6083.3330078125,93.371,0.70704924407776,0.601289888989164
0,0.7,0.5,0.833333333333333,0.4,0.4,0.1,"1",4025.33544921875,78.871,0.905488011519368,0.646343557465947
0,0.7,0.5,0.833333333333333,0.6,0.1,0.1,"2",4612.8515625,75.154,0.871367430358485,0.621294167522588
0,0.7,0.5,0.833333333333333,0.4,0.4,0.3,"1",5167.666015625,146.532,0.820306794868582,0.665099673709275
0,0.7,0.5,0.833333333333333,0.7,0.1,0.3,"2",5306.67138671875,84.342,0.804008703524595,0.638865315106257
0,0.7,0.5,0.833333333333333,0.9,0.6,0.5,"1",5795.63134765625,89.576,0.748496867858761,0.608096973368979
0,0.7,0.5,0.833333333333333,0.9,0.8,0.5,"2",6078.56103515625,93.361,0.71076034589673,0.60545010186208
0,0.7,0.5,1,0.7,0.2,0.1,"1",4217.59765625,69.715,0.900829468862837,0.667177551764881
0,0.7,0.5,1,0.5,0.1,0.1,"2",4529.09814453125,74.227,0.880138735590853,0.662714543634194
0,0.7,0.5,1,0.4,0.3,0.3,"1",4955.2724609375,82.615,0.840454917206995,0.672248411557342
0,0.7,0.5,1,0.4,1,0.3,"2",4830.46484375,78.314,0.81011610983563,0.64588274295169
0,0.7,0.5,1,0.3,0,0.5,"1",5721.8193359375,91.847,0.775518747789038,0.608338349058191
0,0.7,0.5,1,0.9,0.7,0.5,"2",5831.5830078125,91.672,0.757735512522679,0.623095755756668
0,0.7,0.666666666666667,0,0.8,0.4,0.1,"1",4018.736328125,66.404,0.907953145389425,0.625131089467194
0,0.7,0.666666666666667,0,0.9,0.7,0.1,"2",4451.8623046875,72.058,0.879978547891972,0.656386195168697
0,0.7,0.666666666666667,0,0,0.5,0.3,"1",4776.001953125,61.05,0.755387312572041,0.596095308903546
0,0.7,0.666666666666667,0,0.8,1,0.3,"2",5120.43994140625,85.275,0.774889115588597,0.59748817014109
0,0.7,0.666666666666667,0,0.6,0.2,0.5,"1",5703.916015625,90.485,0.762944009823469,0.662397397820991
0,0.7,0.666666666666667,0,0.3,0.4,0.5,"2",6062.2060546875,93.938,0.690192358621393,0.61469988236559
0,0.7,0.666666666666667,0.166666666666667,0.2,0.1,0.1,"1",4621.1748046875,75.383,0.866449649583445,0.656546354258684
0,0.7,0.666666666666667,0.166666666666667,0.3,0.3,0.1,"2",4505.14599609375,73.497,0.874014192864674,0.630615531968899
0,0.7,0.666666666666667,0.166666666666667,0.9,0.5,0.3,"1",4996.025390625,81.445,0.830810087357756,0.652105608053498
0,0.7,0.666666666666667,0.166666666666667,0.9,1,0.3,"2",5092.5185546875,86.158,0.796981465177042,0.607911131348365
0,0.7,0.666666666666667,0.166666666666667,0.5,0.9,0.5,"1",5857.55029296875,90.547,0.746446063172765,0.602349921359938
0,0.7,0.666666666666667,0.166666666666667,0,1,0.5,"2",5812.14697265625,67.637,0.634096378358246,0.578200451903564
0,0.7,0.666666666666667,0.333333333333333,0.4,0.2,0.1,"1",4595.78466796875,72.558,0.870826566973835,0.624245459022207
0,0.7,0.666666666666667,0.333333333333333,0.1,0.6,0.1,"2",4409.1337890625,72.098,0.884695885319284,0.639797419149241
0,0.7,0.666666666666667,0.333333333333333,0,0,0.3,"1",5026.32568359375,61.484,0.749316249460712,0.613638982658591
0,0.7,0.666666666666667,0.333333333333333,0.4,0.2,0.3,"2",5459.89794921875,88.235,0.796352479777518,0.618536692066104
0,0.7,0.666666666666667,0.333333333333333,0.1,0.2,0.5,"1",5769.326171875,93.599,0.757489926749422,0.638520128536646
0,0.7,0.666666666666667,0.333333333333333,0.5,0.9,0.5,"2",6068.0419921875,92.118,0.722225455321094,0.637045404096235
0,0.7,0.666666666666667,0.5,0.9,0.1,0.1,"1",4033.19873046875,66.238,0.908537225321917,0.638851808141024
0,0.7,0.666666666666667,0.5,0.7,0.9,0.1,"2",4526.41650390625,73.71,0.874359452730634,0.666224086795005
0,0.7,0.666666666666667,0.5,0.9,0.7,0.3,"1",5066.6162109375,83.126,0.827407181967202,0.621978719947603
0,0.7,0.666666666666667,0.5,0.8,0.2,0.3,"2",5362.2421875,85.069,0.803789243568265,0.651014305703138
0,0.7,0.666666666666667,0.5,0,0.4,0.5,"1",5551.966796875,66.242,0.678656681990513,0.57734422071645
0,0.7,0.666666666666667,0.5,0.6,1,0.5,"2",5658.8818359375,89.767,0.690379440089542,0.573102713273749
0,0.7,0.666666666666667,0.666666666666667,1,0.2,0.1,"1",4348.9033203125,71.029,0.888085373833278,0.658689423854066
0,0.7,0.666666666666667,0.666666666666667,0.8,0.8,0.1,"2",4564.904296875,97.414,0.866740136130485,0.644333840070999
0,0.7,0.666666666666667,0.666666666666667,0.6,0.6,0.3,"1",5242.66259765625,82.191,0.810838777159775,0.645275662616882
0,0.7,0.666666666666667,0.666666666666667,0.8,0.7,0.3,"2",5416.259765625,84.935,0.795297471280318,0.642609388555147
0,0.7,0.666666666666667,0.666666666666667,0.5,0.4,0.5,"1",5906.4033203125,90.529,0.741174051594168,0.5939306832183
0,0.7,0.666666666666667,0.666666666666667,0,0.8,0.5,"2",5666.25,65.625,0.617515254836749,0.5732270953408
0,0.7,0.666666666666667,0.833333333333333,0.8,0.9,0.1,"1",4461.74609375,73.883,0.883654539984544,0.643239616121383
0,0.7,0.666666666666667,0.833333333333333,0.5,0.7,0.1,"2",4519.85400390625,74.314,0.882171553729136,0.66837302640052
0,0.7,0.666666666666667,0.833333333333333,1,0.3,0.3,"1",5110.775390625,260.651,0.815601682828695,0.658164069006993
0,0.7,0.666666666666667,0.833333333333333,0.3,0.8,0.3,"2",5380.83984375,90.859,0.801799792720109,0.65836903984762
0,0.7,0.666666666666667,0.833333333333333,0.4,0.8,0.5,"1",5670.7021484375,88.763,0.782758475133996,0.647476559664326
0,0.7,0.666666666666667,0.833333333333333,0.5,0.3,0.5,"2",6019.45849609375,93.859,0.717671909927886,0.612640297504428
0,0.7,0.666666666666667,1,0.1,0.6,0.1,"1",4632.3896484375,73.545,0.874585853444456,0.626389054815366
0,0.7,0.666666666666667,1,0.6,0.2,0.1,"2",4360.9462890625,70.651,0.891908153297757,0.665023919829973
0,0.7,0.666666666666667,1,0.5,0.3,0.3,"1",4784.50537109375,145.441,0.854588197515203,0.666957886233781
0,0.7,0.666666666666667,1,0.2,0.4,0.3,"2",5255.60791015625,84.595,0.809624987128659,0.664283975749236
0,0.7,0.666666666666667,1,0.1,0.5,0.5,"1",5694.6240234375,89.09,0.776383613729189,0.654796572306163
0,0.7,0.666666666666667,1,0,0.6,0.5,"2",5614.375,67.143,0.643884581846116,0.562534329441832
0,0.7,0.833333333333333,0,0.3,0,0.1,"1",4205.615234375,70.495,0.899973309329277,0.641962376076293
0,0.7,0.833333333333333,0,1,0.1,0.1,"2",4761.0185546875,77.025,0.860081144399694,0.637311238805005
0,0.7,0.833333333333333,0,0.1,0.5,0.3,"1",5042.26806640625,82.206,0.840458312472887,0.627426516798853
0,0.7,0.833333333333333,0,0.1,0.3,0.3,"2",5386.61962890625,86.072,0.794111096222355,0.636185733204861
0,0.7,0.833333333333333,0,0.7,0.9,0.5,"1",5790.265625,92.044,0.757757242505404,0.623885294534804
0,0.7,0.833333333333333,0,0.6,0.7,0.5,"2",6059.09765625,92.77,0.69878357778204,0.581770481834953
0,0.7,0.833333333333333,0.166666666666667,0.8,0.3,0.1,"1",4390.62109375,68.728,0.886927972398408,0.667329716940491
0,0.7,0.833333333333333,0.166666666666667,0.5,0.9,0.1,"2",4794.4130859375,75.751,0.855404955377914,0.649250841731127
0,0.7,0.833333333333333,0.166666666666667,0.2,0.5,0.3,"1",5226.08203125,84.535,0.810863553241821,0.62699232400639
0,0.7,0.833333333333333,0.166666666666667,0,0.2,0.3,"2",5045.55908203125,62.833,0.728845772046265,0.60712609652827
0,0.7,0.833333333333333,0.166666666666667,0.6,0.4,0.5,"1",5821.26416015625,92.248,0.75333035388609,0.59060092365719
0,0.7,0.833333333333333,0.166666666666667,0.9,0,0.5,"2",6189.681640625,95.01,0.703212524018049,0.601478476825344
0,0.7,0.833333333333333,0.333333333333333,1,0.6,0.1,"1",4588.4169921875,71.544,0.872614728204625,0.638361444726534
0,0.7,0.833333333333333,0.333333333333333,0.6,0.1,0.1,"2",4332.93798828125,71.776,0.886550890307457,0.656086139792448
0,0.7,0.833333333333333,0.333333333333333,0.3,0.5,0.3,"1",4988.5712890625,83.122,0.836903187701803,0.674135797382814
0,0.7,0.833333333333333,0.333333333333333,0.6,0.1,0.3,"2",5396.154296875,88.055,0.792281133266094,0.584951950765836
0,0.7,0.833333333333333,0.333333333333333,1,0.1,0.5,"1",5758.7978515625,90.631,0.763588229033168,0.644100303606911
0,0.7,0.833333333333333,0.333333333333333,0.7,0.6,0.5,"2",5995.15234375,92.755,0.712918281328847,0.585082290739793
0,0.7,0.833333333333333,0.5,0.7,0.5,0.1,"1",4314.939453125,69.075,0.89042666938556,0.651658351298697
0,0.7,0.833333333333333,0.5,0.4,0.4,0.1,"2",4474.3359375,73.663,0.881973542982919,0.658951834748403
0,0.7,0.833333333333333,0.5,0.9,0.9,0.3,"1",5254.1357421875,84.386,0.807059917356069,0.628996175886095
