"lambda.env","alpha.env","lambda.sp","alpha.sp","lambda.bio","alpha.bio","drop","hidden","loglike","loss","AUC.explain","AUC.test"
0,0.7,0.333333333333333,0.166666666666667,0.5,0.2,0.1,"1",4520.15185546875,70.008,0.859576956258162,0.653181177048931
0,0.7,0.333333333333333,0.166666666666667,0.2,0.6,0.1,"2",4460.85595703125,69.481,0.861865807349231,0.661733843764694
0,0.7,0.333333333333333,0.166666666666667,0.9,0.1,0.3,"1",4763.71044921875,74.457,0.832899143999039,0.647601320504667
0,0.7,0.333333333333333,0.166666666666667,0,0.7,0.3,"2",4910.80126953125,62.548,0.712974149526297,0.622939715513245
0,0.7,0.333333333333333,0.166666666666667,0,0.9,0.5,"1",5256.58203125,67.107,0.639837479588672,0.597092142350561
0,0.7,0.333333333333333,0.166666666666667,0.8,0.1,0.5,"2",5607.1201171875,84.415,0.708107069982993,0.60378087506018
0,0.7,0.333333333333333,0.333333333333333,0,0.3,0.1,"1",4384.61083984375,58.918,0.789149953165869,0.644274877462218
0,0.7,0.333333333333333,0.333333333333333,0.3,0.8,0.1,"2",4431.2421875,72.004,0.871433734060652,0.636170927443306
0,0.7,0.333333333333333,0.333333333333333,0,0.9,0.3,"1",4839.27685546875,63.2,0.732719557615711,0.60782129627185
0,0.7,0.333333333333333,0.333333333333333,1,0.1,0.3,"2",5055.9287109375,79.968,0.796883711165379,0.65556017766216
0,0.7,0.333333333333333,0.333333333333333,0,0,0.5,"1",5293.21875,66.683,0.647371006078978,0.57882255449391
0,0.7,0.333333333333333,0.333333333333333,0.6,0.8,0.5,"2",5724.0302734375,111.636,0.68245172712818,0.571356303365574
0,0.7,0.333333333333333,0.5,0.1,0,0.1,"1",4250.04833984375,66.615,0.885208881549981,0.669950519656136
0,0.7,0.333333333333333,0.5,0,0,0.1,"2",4146.34033203125,56.046,0.835691487783324,0.625340479671256
0,0.7,0.333333333333333,0.5,0.2,0.4,0.3,"1",4992.2236328125,78.977,0.802969581221807,0.643596651643327
0,0.7,0.333333333333333,0.5,0,0.2,0.3,"2",4854.68798828125,64.057,0.730927830644478,0.610201326471041
0,0.7,0.333333333333333,0.5,0.8,0.5,0.5,"1",5441.73046875,145.702,0.730438460903996,0.613850476825754
0,0.7,0.333333333333333,0.5,1,1,0.5,"2",5441.43115234375,85.145,0.682923779085563,0.571400908637162
0,0.7,0.333333333333333,0.666666666666667,0.3,0.8,0.1,"1",4019.86791992188,63.201,0.904896983912198,0.631185891620141
0,0.7,0.333333333333333,0.666666666666667,0.6,0.9,0.1,"2",4473.2216796875,71.424,0.865758710209676,0.640564727850534
0,0.7,0.333333333333333,0.666666666666667,0.4,0.2,0.3,"1",4783.419921875,76.921,0.832038144896761,0.633765613037778
0,0.7,0.333333333333333,0.666666666666667,0.9,0.8,0.3,"2",5168.49072265625,81.068,0.782507431230073,0.598535761091707
0,0.7,0.333333333333333,0.666666666666667,0,0.4,0.5,"1",5321.63671875,67.688,0.676070801638532,0.576036033229661
0,0.7,0.333333333333333,0.666666666666667,0.4,0.7,0.5,"2",5598.69140625,84.891,0.72524243498585,0.609999532235785
0,0.7,0.333333333333333,0.833333333333333,0.8,0.8,0.1,"1",4739.08935546875,75.208,0.839564263979136,0.623549479513887
0,0.7,0.333333333333333,0.833333333333333,0.7,0,0.1,"2",4237.9794921875,266.339,0.886107280691759,0.658830979168522
0,0.7,0.333333333333333,0.833333333333333,1,0.8,0.3,"1",4981.0068359375,77.594,0.813971857566036,0.635267355548686
0,0.7,0.333333333333333,0.833333333333333,0.4,0,0.3,"2",5024.3994140625,78.582,0.804806560196211,0.643748888756881
0,0.7,0.333333333333333,0.833333333333333,0.9,0.4,0.5,"1",5398.38720703125,90.851,0.761494720653583,0.628673579723772
0,0.7,0.333333333333333,0.833333333333333,0.3,0.7,0.5,"2",5527.484375,102.177,0.734871434454427,0.614039138354462
0,0.7,0.333333333333333,1,0.3,0.3,0.1,"1",4203.3603515625,67.869,0.890803870697038,0.638244326144475
0,0.7,0.333333333333333,1,0.1,0.2,0.1,"2",4328.310546875,68.048,0.882563729661254,0.645185230212937
0,0.7,0.333333333333333,1,0.8,0.8,0.3,"1",4652.48828125,77.046,0.845815904187977,0.619661622951265
0,0.7,0.333333333333333,1,1,1,0.3,"2",4832.6357421875,76.921,0.807791300137565,0.654164810691345
0,0.7,0.333333333333333,1,1,0,0.5,"1",5234.4453125,95.319,0.783637202127857,0.655731217745817
0,0.7,0.333333333333333,1,0.5,0.5,0.5,"2",5723.98876953125,85.839,0.715875749372153,0.582090610026991
0,0.7,0.5,0,0.3,0.5,0.1,"1",4285.3447265625,67.461,0.885719474012608,0.656811040740069
0,0.7,0.5,0,0.7,1,0.1,"2",4227.22900390625,69.129,0.87232291694263,0.641934325048669
0,0.7,0.5,0,0.7,0.7,0.3,"1",4861.56298828125,134.948,0.814572024355118,0.655359064402649
0,0.7,0.5,0,0.4,0.1,0.3,"2",5137.3876953125,80.551,0.779513367527567,0.607002032947792
0,0.7,0.5,0,0.4,0.5,0.5,"1",5310.5419921875,82.033,0.758768321334331,0.638632372963149
0,0.7,0.5,0,0.5,0.1,0.5,"2",5623.0712890625,183.735,0.696306505010789,0.592562989802973
0,0.7,0.5,0.166666666666667,0.7,0.9,0.1,"1",4332.216796875,70.879,0.879302369739145,0.63488746155253
0,0.7,0.5,0.166666666666667,0.1,0.8,0.1,"2",4412.86474609375,69.423,0.864385232986158,0.618756728041148
0,0.7,0.5,0.166666666666667,0,0.9,0.3,"1",4711.60546875,63.397,0.741298648425607,0.619967500273873
0,0.7,0.5,0.166666666666667,0.2,0,0.3,"2",5107.677734375,78.717,0.775570167298925,0.666198412686584
0,0.7,0.5,0.166666666666667,0,0.5,0.5,"1",5194.73046875,67.132,0.620420195431913,0.566266948453649
0,0.7,0.5,0.166666666666667,0.2,0.7,0.5,"2",5571.63623046875,86.052,0.700197875021088,0.607018557827115
0,0.7,0.5,0.333333333333333,0,0.9,0.1,"1",4467.6416015625,57.471,0.809406229528359,0.629737960091754
0,0.7,0.5,0.333333333333333,1,0.1,0.1,"2",4487.5888671875,70.801,0.863567356301761,0.672375094534621
0,0.7,0.5,0.333333333333333,0,0.9,0.3,"1",4745.044921875,62.99,0.738706555252569,0.594857551592419
0,0.7,0.5,0.333333333333333,0.5,0.5,0.3,"2",5221.625,80.799,0.770075136139084,0.617137076872797
0,0.7,0.5,0.333333333333333,0.6,1,0.5,"1",5196.49072265625,84.106,0.727583952367964,0.623505405033538
0,0.7,0.5,0.333333333333333,1,1,0.5,"2",5573.6474609375,86.692,0.676562350239379,0.557531637042507
0,0.7,0.5,0.5,1,0.4,0.1,"1",4051.35473632812,66.786,0.901607175239749,0.648040571753008
0,0.7,0.5,0.5,0.5,0.3,0.1,"2",4844.4150390625,74.692,0.824827874948348,0.658220182802184
0,0.7,0.5,0.5,0.1,0.5,0.3,"1",4863.595703125,77.625,0.80381531843005,0.625465906070659
0,0.7,0.5,0.5,1,0.3,0.3,"2",5128.875,79.11,0.766446965409185,0.646597232079436
0,0.7,0.5,0.5,0.1,0.6,0.5,"1",5393.9365234375,81.929,0.730066453197521,0.623568714348233
0,0.7,0.5,0.5,0.5,0.7,0.5,"2",5548.83984375,128.229,0.695910879946689,0.568218547007443
0,0.7,0.5,0.666666666666667,0.3,0.3,0.1,"1",4122.34423828125,76.284,0.891405821459063,0.66134100760193
0,0.7,0.5,0.666666666666667,0.7,0.1,0.1,"2",4456.97265625,70.608,0.85795151334845,0.647158117755677
0,0.7,0.5,0.666666666666667,0.2,0.3,0.3,"1",4875.46142578125,76.496,0.815154186586139,0.609755674155184
0,0.7,0.5,0.666666666666667,0.2,0,0.3,"2",5132.08544921875,79.973,0.785304986883216,0.657854649810106
0,0.7,0.5,0.666666666666667,0,0.6,0.5,"1",5260.02734375,65.879,0.6370431317403,0.569792147324117
0,0.7,0.5,0.666666666666667,0.6,0.4,0.5,"2",5594.77392578125,85.975,0.696950703418289,0.567588288597986
0,0.7,0.5,0.833333333333333,0.4,0.1,0.1,"1",4003.1953125,62.803,0.899884934018394,0.642523176132778
0,0.7,0.5,0.833333333333333,0.6,1,0.1,"2",4336.875,70.277,0.855035543475394,0.654005507227214
0,0.7,0.5,0.833333333333333,0.9,0.1,0.3,"1",4798.24609375,76.841,0.822103385217114,0.64532698690041
0,0.7,0.5,0.833333333333333,0.1,0.7,0.3,"2",5180.947265625,78.741,0.786089548737344,0.642998247470221
0,0.7,0.5,0.833333333333333,0.5,0.8,0.5,"1",5421.5615234375,82.883,0.747841792217095,0.594834905235587
0,0.7,0.5,0.833333333333333,0.9,1,0.5,"2",5455.1240234375,85.094,0.69176598367695,0.574419298850245
0,0.7,0.5,1,0.6,0.6,0.1,"1",4208.8779296875,66.282,0.892819592449766,0.642187006163455
0,0.7,0.5,1,0.7,0.4,0.1,"2",4599.30859375,72.273,0.85712467218291,0.654731000445514
0,0.7,0.5,1,0.7,0.1,0.3,"1",4721.30908203125,76.208,0.839636227184187,0.633317099655815
0,0.7,0.5,1,0.8,0.6,0.3,"2",5164.47607421875,80.856,0.78672187929931,0.606291062667874
0,0.7,0.5,1,1,1,0.5,"1",5154.4072265625,81.728,0.765039437283606,0.610980371121569
0,0.7,0.5,1,0.6,0.3,0.5,"2",5459.923828125,84.534,0.751219195228327,0.577300849903152
0,0.7,0.666666666666667,0,0.3,0.2,0.1,"1",4191.978515625,69.565,0.888895605349378,0.646277127968571
0,0.7,0.666666666666667,0,0.7,0.5,0.1,"2",4391.3486328125,69.919,0.87175778157207,0.663824532974682
0,0.7,0.666666666666667,0,0.4,0.9,0.3,"1",4778.375,74.805,0.833091295542574,0.646304128986088
0,0.7,0.666666666666667,0,0.1,0.5,0.3,"2",5071.34765625,80.065,0.793926932931031,0.649876054351225
0,0.7,0.666666666666667,0,1,0.5,0.5,"1",5419.73046875,84.42,0.743409377669925,0.643270665131812
0,0.7,0.666666666666667,0,0.6,0.1,0.5,"2",5612.314453125,88.341,0.696310629264769,0.560701760172668
0,0.7,0.666666666666667,0.166666666666667,0.3,0.4,0.1,"1",4388.8134765625,86.804,0.861124686304483,0.632398299894037
0,0.7,0.666666666666667,0.166666666666667,0.2,0.4,0.1,"2",4373.20263671875,69.562,0.867073183541916,0.648769456158363
0,0.7,0.666666666666667,0.166666666666667,0.7,0.4,0.3,"1",4732.72900390625,191.851,0.840074619930241,0.626474553555756
0,0.7,0.666666666666667,0.166666666666667,1,0.2,0.3,"2",5085.4423828125,81.38,0.778547682358582,0.621838680229026
0,0.7,0.666666666666667,0.166666666666667,0.7,0.9,0.5,"1",5517.34521484375,85.459,0.729835640583852,0.620399117770708
0,0.7,0.666666666666667,0.166666666666667,0.6,0.6,0.5,"2",5582.4384765625,86.993,0.71581900935713,0.609048341561662
0,0.7,0.666666666666667,0.333333333333333,0.6,0.6,0.1,"1",4198.798828125,133.123,0.881259178280469,0.664958086457447
0,0.7,0.666666666666667,0.333333333333333,0,0.7,0.1,"2",4387.6025390625,57.838,0.808167901153796,0.623965958696351
0,0.7,0.666666666666667,0.333333333333333,0.4,0.1,0.3,"1",4827.56982421875,80.463,0.808161540106739,0.640257461271954
0,0.7,0.666666666666667,0.333333333333333,0.3,0.5,0.3,"2",5098.79541015625,79.337,0.788221290769886,0.640233992468647
0,0.7,0.666666666666667,0.333333333333333,0.6,0.6,0.5,"1",5444.68359375,84.384,0.731199185724268,0.602983206407119
0,0.7,0.666666666666667,0.333333333333333,0.2,0,0.5,"2",5725.69580078125,87.084,0.680424779087557,0.625080788244151
0,0.7,0.666666666666667,0.5,0.9,0.1,0.1,"1",4571.04443359375,70.519,0.851975177697995,0.635110447022745
0,0.7,0.666666666666667,0.5,0.7,0.7,0.1,"2",4407.9267578125,68.677,0.861370538017198,0.682930262415823
0,0.7,0.666666666666667,0.5,1,0.2,0.3,"1",4977.5361328125,79.179,0.801374797774333,0.65612795304771
0,0.7,0.666666666666667,0.5,0.4,0.8,0.3,"2",5155.36279296875,80.602,0.777790323866013,0.636183287068304
0,0.7,0.666666666666667,0.5,0.9,0.9,0.5,"1",5388.0576171875,84.292,0.744973912610178,0.590001876872614
0,0.7,0.666666666666667,0.5,0.6,0.4,0.5,"2",5582.013671875,86.312,0.696657961915488,0.581363504000972
0,0.7,0.666666666666667,0.666666666666667,0.9,0.6,0.1,"1",4197.603515625,66.374,0.890472970916365,0.637440341186079
0,0.7,0.666666666666667,0.666666666666667,0,0.4,0.1,"2",4418.1396484375,57.42,0.818807169434121,0.650725748963707
0,0.7,0.666666666666667,0.666666666666667,1,0.5,0.3,"1",4780.4287109375,76.915,0.828940544114716,0.646773618498896
0,0.7,0.666666666666667,0.666666666666667,0.3,1,0.3,"2",4892.01171875,78.119,0.774265958528649,0.617290310373217
0,0.7,0.666666666666667,0.666666666666667,0.3,0.8,0.5,"1",5416.083984375,84.57,0.739689128909029,0.632451262052178
0,0.7,0.666666666666667,0.666666666666667,0.7,0.9,0.5,"2",5561.4892578125,96.894,0.708580947291006,0.623429011115499
0,0.7,0.666666666666667,0.833333333333333,0.2,0,0.1,"1",4942.224609375,74.928,0.802396954129445,0.665502986739666
0,0.7,0.666666666666667,0.833333333333333,0.1,0.3,0.1,"2",4690.634765625,71.707,0.839239525394756,0.639845019781614
0,0.7,0.666666666666667,0.833333333333333,0.8,0.5,0.3,"1",4768.705078125,76.877,0.81943090022502,0.638222979638687
0,0.7,0.666666666666667,0.833333333333333,0,0.6,0.3,"2",4790.015625,63.806,0.733980298658878,0.611312255775704
0,0.7,0.666666666666667,0.833333333333333,0.9,0.2,0.5,"1",5430.3671875,287.719,0.742010446503106,0.604543851171089
0,0.7,0.666666666666667,0.833333333333333,1,0.9,0.5,"2",5598.83984375,84.452,0.70393605241066,0.583224462577617
0,0.7,0.666666666666667,1,0.4,1,0.1,"1",4420.2802734375,70.504,0.848985659010722,0.641949850337531
0,0.7,0.666666666666667,1,0.6,1,0.1,"2",4323.54736328125,70.274,0.867512718541176,0.648593162958572
0,0.7,0.666666666666667,1,1,0,0.3,"1",4703.01904296875,77.233,0.849163647146043,0.659860288940638
0,0.7,0.666666666666667,1,0.4,0.1,0.3,"2",5026.4599609375,78.649,0.80124028653089,0.651117198255945
0,0.7,0.666666666666667,1,0.9,0.2,0.5,"1",5398.0439453125,81.042,0.757596930249399,0.600725302195358
0,0.7,0.666666666666667,1,0.3,0.8,0.5,"2",5459.5185546875,83.215,0.756277261750808,0.615796818290957
0,0.7,0.833333333333333,0,0,0.6,0.1,"1",4312.50390625,56.306,0.807826196686465,0.635260928566555
0,0.7,0.833333333333333,0,0.3,0.7,0.1,"2",4529.1103515625,71.352,0.859547057752541,0.641531717489198
0,0.7,0.833333333333333,0,1,0.2,0.3,"1",4725.5185546875,75.721,0.83317093568227,0.648540711364667
0,0.7,0.833333333333333,0,0.2,0.5,0.3,"2",5103.48779296875,80.922,0.789829822805069,0.627488587140654
0,0.7,0.833333333333333,0,0.4,0.9,0.5,"1",5412.02978515625,84.045,0.743903833142797,0.612148346191398
0,0.7,0.833333333333333,0,0.9,0.7,0.5,"2",5572.3955078125,85.585,0.702508161504191,0.61219848514499
0,0.7,0.833333333333333,0.166666666666667,1,0.1,0.1,"1",4340.2333984375,68.752,0.871120810356929,0.640691640224888
0,0.7,0.833333333333333,0.166666666666667,0.6,1,0.1,"2",4217.58740234375,69.326,0.876105332893129,0.642588415775756
0,0.7,0.833333333333333,0.166666666666667,0.5,0.5,0.3,"1",4877.1357421875,77.106,0.817656372350044,0.642954841387812
0,0.7,0.833333333333333,0.166666666666667,0.2,0.7,0.3,"2",5104.357421875,80.616,0.78577809833603,0.644524399793475
0,0.7,0.833333333333333,0.166666666666667,0.2,0.1,0.5,"1",5459.70458984375,83.973,0.73118383150986,0.604393225987962
0,0.7,0.833333333333333,0.166666666666667,0.5,0.5,0.5,"2",5632.6083984375,85.513,0.69599364105231,0.583847638736812
0,0.7,0.833333333333333,0.333333333333333,0.9,0.7,0.1,"1",4061.7568359375,65.639,0.898615734115892,0.634119182625417
0,0.7,0.833333333333333,0.333333333333333,0.8,0.7,0.1,"2",4755.79736328125,74.934,0.839862777524185,0.651720379096764
0,0.7,0.833333333333333,0.333333333333333,1,0.9,0.3,"1",4901.7158203125,79.406,0.810685386139755,0.651913274988723
0,0.7,0.833333333333333,0.333333333333333,0.2,0,0.3,"2",5256.150390625,85.536,0.776692099828162,0.635417638390784
0,0.7,0.833333333333333,0.333333333333333,0.6,0.9,0.5,"1",5473.2998046875,84.756,0.736486265720043,0.603007039986473
0,0.7,0.833333333333333,0.333333333333333,0.3,1,0.5,"2",5483.7939453125,83.776,0.631329970624921,0.554549322121786
0,0.7,0.833333333333333,0.5,0.4,0,0.1,"1",4547.62939453125,72.544,0.849660489942689,0.686783968090181
0,0.7,0.833333333333333,0.5,0.6,0.3,0.1,"2",4329.6015625,70.203,0.882308342626934,0.643000629436318
