"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
318,0.2,1,0.25,0.25,1,0.1,"relu",0.8,0.6,0.918744659114935,-16.0799309485741,0.529747317517765,7.24710393120247,0.343888963157713,0.629765861139653,0,0.61754849766909,-8.58196195814203,-0.537729283519494,1.65453380192532,0.0670316838959045,0.149432481948522,54.2
319,0.2,0.4,0.75,1,1,0.4,"relu",0.5,0.8,0.811664390222202,-23.4146095823394,0.220736913599781,1.97284370988138,0.110115705695505,0.382823015008046,0.2,0.604393359970126,-7.1565383811272,-0.00174671896848674,1.23653384923496,0.0308256125536782,0.130223967006568,54.6
320,0.2,1,0.25,0,1,0.3,"relu",1,0.5,0.847536494130746,-20.9800194761679,0.326297025952483,3.02975703719554,0.17749270589216,0.464166580114486,0,0.632365694475139,-7.32401704423039,-0.083479978613688,1.53046801531652,0.0486019014231029,0.173974927710967,50.4
321,0.2,0.6,1,1,2,0.1,"relu",0.2,0.1,0.912693018927343,-17.0003300082241,0.492072265180451,5.75182455671649,0.311431757274031,0.609200095248213,0,0.61922103012361,-8.24475967613558,-0.393486325480146,1.71825212684447,0.0625048007893505,0.146038072387035,52.8
322,0.2,0.6,1,1,2,0.4,"relu",1,0.8,0.764580954204585,-24.6571136523841,0.158564673752934,1.60930563054721,0.0708069207855378,0.314375534538818,1.8,0.593572505125618,-7.16169115346013,-0.00495392420571007,1.14454292471731,0.0179404422961285,0.112760858819639,57.6
323,0.2,0.8,1,0.75,1,0.3,"relu",0.4,0.6,0.848590578771958,-20.9810632521329,0.328542567712707,3.01549651555512,0.183574573361847,0.463311187448797,0,0.619436453298465,-7.40182690329409,-0.0950338513009298,1.49802721071605,0.0463412268088551,0.153696706998285,51.4
324,0,0.6,0.25,0.75,2,0.1,"relu",0.6,0.1,0.918975123473981,-16.4605596067479,0.511639744431388,5.91641782017273,0.314594716693937,0.62356862653958,0,0.612240935302059,-8.25813526661507,-0.455738776220431,1.55855052548152,0.0564264723067922,0.146331736699602,56.8
325,0.8,1,0.75,0,1,0.4,"relu",0.9,0.5,0.778696872093278,-23.6043367018618,0.208730999168694,2.01493806392447,0.105932725783937,0.351715545313132,0.6,0.599923654908843,-7.24780052765345,-0.0336125997154065,1.31609250753071,0.0292814709134451,0.129091333722175,56.6
326,0.2,0.4,0,0.25,1,0.4,"relu",0,0,0.776947066510396,-28.3388298973388,0.163849696479803,1.65814187179454,0.157679062240773,0.339895735846634,0.2,0.569722283752081,-9.06291899342123,-0.0832614944768884,1.1341397003074,0.0369011757342928,0.0900056024391172,70.8
327,0,0.6,0,0.5,2,0.3,"relu",1,0.9,0.872281728707264,-19.8511871347761,0.376522375403729,3.48343588555712,0.211110222965336,0.511081850538433,0,0.609831263998314,-7.92099078998735,-0.274033050016053,1.51320652770383,0.0548185102544775,0.143108176856095,55.4
328,0.6,0,0,0,1,0.1,"relu",0.3,0.9,0.933450107736126,-14.6513389150582,0.584855197510467,10.411029897158,0.40693583555654,0.681958478938164,0,0.635608183763096,-9.4581801875062,-0.92445395361656,2.33686515498367,0.0874763303030468,0.164265944867415,45.6
329,0.2,0,1,1,2,0.1,"relu",0.1,0.1,0.915864595830834,-16.6926216847025,0.504622575496778,6.14520330439475,0.308082052354097,0.615873940135744,0,0.618141219189091,-8.26914783538662,-0.435578382424143,1.67985089878291,0.0621256977621249,0.152676736070727,52.8
330,0.6,0,0.75,1,1,0.4,"relu",0.4,0.4,0.799294725330471,-23.4823926055408,0.21503195705756,1.96715678314602,0.104932778437887,0.368129736811508,0.6,0.601360501120393,-7.13174092570898,0.00244081138412568,1.23142550133491,0.0259420235296712,0.128542877781303,54.8
331,0.2,0.8,0,0,1,0.1,"relu",0,0,0.887361047365179,-18.4007648176312,0.440329462357452,4.53617340618462,0.301523126961421,0.55898831799884,0,0.590300251345622,-8.93998141254104,-0.615722008540094,1.36038625535569,0.0586005619407071,0.117898160538792,59
332,0.4,0.2,0.75,0.75,1,0.3,"relu",0.7,1,0.84776851308332,-20.9505649746613,0.329741132618688,3.04561362647024,0.180648070235795,0.463357027802049,0,0.636637637698997,-7.23563207387465,-0.0504349399974205,1.46021193969089,0.0462581293927174,0.16572553736381,48.2
333,0.4,0.4,0.75,0.5,1,0.3,"relu",0.1,0.7,0.847988801982559,-20.9927692748272,0.327877576467521,2.95107014166408,0.176960348823923,0.461258535899757,0,0.619061166384343,-7.44867385634739,-0.11424828047132,1.42907728953707,0.043596529732119,0.147679596057325,51.6
334,0.2,0.4,0,0,2,0.4,"relu",0.5,0.9,0.783558409120957,-23.3802850239724,0.222850363062858,2.13440665196062,0.120822500366056,0.359950510875474,0.2,0.589510822588084,-7.47895381379535,-0.095323257784461,1.35653910462698,0.0364972494615989,0.111687835391569,61.4
335,0.4,0.2,0,0.25,1,0.4,"relu",0.7,1,0.821939061431932,-22.0852370205177,0.282326335090721,2.64010808230961,0.162267033429181,0.423077709811431,0,0.595984588879795,-7.50296143373116,-0.108080298602267,1.37130894309882,0.042829528406243,0.125199143285172,59
336,0.8,0,0,1,1,0.2,"relu",0,0.8,0.87861926120935,-20.2378924045939,0.380662553973999,3.24378091695686,0.261520480885245,0.52209695804459,0,0.586230774560274,-8.53923698227323,-0.254363918234497,1.28109063705457,0.0488731548680305,0.11342954663439,62
337,0.2,0.4,0.75,0,2,0.4,"relu",0.1,0,0.718922760688584,-25.1957433156579,0.135325075926075,1.48875429382312,0.062585218479113,0.267149604482255,3.2,0.571032240412754,-7.17352160963246,0.00549955558668683,1.10367366636033,0.0156976927002609,0.0931740162144554,63.2
338,0,0.4,0,1,1,0.4,"relu",0,0.2,0.799929372082992,-24.8267225503609,0.216685705669502,1.88272135358356,0.156465709112042,0.38005064068494,0,0.581257552091161,-7.95910262349004,-0.072833647944083,1.16867743572857,0.0360443664186061,0.106969472789748,65
339,0.6,0.4,0.75,0,1,0.4,"relu",0.4,0.3,0.766855418271176,-24.0193784570965,0.19167337250108,1.86110463681266,0.0971818179567716,0.333095249807844,0.6,0.591288861480059,-7.22443417526978,-0.0123147656963274,1.1961815916223,0.0221404713168135,0.105725694086071,61.4
340,0.2,0,0.25,1,2,0.4,"relu",0.9,0.9,0.784603887945069,-24.4031017696735,0.176230670183088,1.63199511822298,0.0812266543367327,0.347176769287453,0.4,0.604073749620698,-7.0939982869846,0.0202102077576541,1.15567351820075,0.0230250581940226,0.127163261535447,57
341,0,0.4,0,0.75,2,0.1,"relu",0.4,0,0.933870290594427,-15.035156300601,0.570317840487414,8.21918161204388,0.380472792080328,0.67677983804428,0,0.619709120402088,-8.9469538436409,-0.726289853488102,1.85102345586867,0.0738327637283593,0.15567186117392,56
342,0.4,0.8,1,0,1,0.3,"relu",0.5,0.9,0.846452641975232,-21.1724936326601,0.320352554674307,2.86953895007405,0.17685684935142,0.458545736776854,0.2,0.621193394715659,-7.39721792258003,-0.0786292715164175,1.40002141988301,0.0437424069384859,0.152886099752283,50.8
343,0.6,0.2,0.25,1,2,0.4,"relu",0.4,0.8,0.776699965053613,-24.3529003360845,0.174001534767343,1.62820421390031,0.0758940958166248,0.334614483792391,0.2,0.592092939495177,-7.1133140311583,0.00502548642183142,1.1607432952714,0.0223688938031249,0.12312972433691,61
344,0.4,0.2,1,0.75,2,0.4,"relu",0.7,0,0.725188333082718,-25.1388849600462,0.135721559140345,1.49210600079999,0.0598372722672241,0.271238031803716,3.6,0.577131024914813,-7.16697376347602,-0.00661542855859889,1.14325982865368,0.0180774085445547,0.101979072718136,69.8
345,0.2,0.2,0.5,0.75,1,0.4,"relu",0.3,0.4,0.788374032342773,-23.679444551168,0.207019634987075,1.87303345663791,0.0989780874112568,0.356916299420047,0.4,0.593168359955914,-7.16292869444185,-0.00693941173614656,1.22267368619876,0.0261107250007673,0.118774898658066,60
346,0.4,0,1,0.5,1,0.3,"relu",0.8,0.9,0.854368718957678,-20.7854297633412,0.336684634277741,3.07345039035419,0.186178130036724,0.473242850582894,0,0.634524641405245,-7.28346088080607,-0.0627587617360659,1.48896713836418,0.0461636814467472,0.167301873959902,46
347,0,1,0.5,1,1,0.4,"relu",0.7,0.8,0.867992290835409,-21.1107191269442,0.319076224479368,2.59066053544345,0.149791211637218,0.475644315958007,0,0.630465652109541,-7.08380513686314,-0.0040882795287603,1.28670633571773,0.0353218033316389,0.159675348976752,50.8
348,0.2,0.4,1,0.25,2,0.3,"relu",0.4,0.6,0.814529404805117,-22.3991636614247,0.26391825397584,2.33646779811755,0.132037091115333,0.402501301714438,0,0.614915726386477,-7.3046575270955,-0.064849987365619,1.33154201496875,0.0380123226574605,0.145304741076938,53.4
349,0.2,0.6,0.5,1,2,0.4,"relu",0.7,0.2,0.780050880906767,-24.4036215697688,0.171645780476819,1.59935461106088,0.0765511801945061,0.335528656615451,0.2,0.594680725575095,-7.13442178832434,0.00424473539167476,1.14695931493107,0.0210591185672847,0.124007802972883,58.4
350,0.2,0.8,1,0.25,2,0.4,"relu",0.6,0.2,0.722566152769402,-25.2180054919162,0.132636458984047,1.45365621620117,0.0566075774171886,0.268954701712557,3.2,0.591440031733049,-7.10911387029181,0.0115491065781349,1.11404118359392,0.0152109361856377,0.110947338589164,59.4
351,1,0.4,0.5,0.25,2,0.3,"relu",1,0.4,0.806469961666547,-22.7193156923655,0.249732857771008,2.18106038449985,0.125355394851591,0.388893397953022,0.2,0.610431161690331,-7.28264087834384,-0.0503502756205233,1.28162041009561,0.0335096040333223,0.135787651813875,55
352,0.6,0.2,0,1,2,0.4,"relu",1,0.6,0.782685250873092,-23.5374767656166,0.21729802447613,2.08332113367492,0.121270909300726,0.356751226647837,0.2,0.582578311041181,-7.49889678209681,-0.0861218798659137,1.26561651769596,0.0334683201973549,0.106701630201834,63.4
353,0.4,0,1,0,1,0.2,"relu",0.5,0.9,0.893668251399285,-18.3441828384732,0.437921248005685,4.69249845797657,0.259776679416005,0.560584267054025,0,0.615084093656739,-7.90792569083705,-0.275915532944644,1.67253745277955,0.0557589077942417,0.146369936111342,54
354,0.4,0.8,1,0.25,1,0.1,"relu",0.4,0,0.919550862723235,-15.984978121677,0.533556042315692,7.48861710368937,0.347165655517206,0.635960196188841,0,0.620774414157761,-8.76071656153744,-0.716610942330659,1.66085017289104,0.0656786023758249,0.148548750626587,52.8
355,0.6,0.2,0.25,0,2,0.4,"relu",0.3,0.8,0.71564006883691,-25.4221946367398,0.124766806113203,1.44456664617505,0.0560963958624016,0.261680886998221,4.4,0.575728128677733,-7.30603482419563,-0.0418999462528655,1.12858617287777,0.0161972291741363,0.095660563139532,66.4
356,0.8,0.2,1,0.5,2,0.3,"relu",0.7,0.3,0.81593459048453,-22.3325224015151,0.266162792139926,2.30213211546125,0.136217843705695,0.406174484327336,0,0.608480355874547,-7.31442743522121,-0.0613046821206528,1.32541998799638,0.0358628232099267,0.136439580396207,56.2
357,0.4,0.6,0,0.5,2,0.2,"relu",0.8,0.2,0.900133375080105,-18.0987427626015,0.451408603389138,4.67421655201544,0.272794339688811,0.575850334080084,0,0.624313331704817,-7.90460934086543,-0.244986113419964,1.67920888982815,0.0653758308474125,0.162821507956967,50.8
358,1,0.6,0,0,1,0.3,"relu",0.2,0.6,0.879856181931409,-19.2952251005937,0.402318448022056,4.04267585081954,0.245265620567758,0.534387887378002,0,0.613120611979863,-7.85395942150664,-0.209161636373111,1.56680904433907,0.0573189027629698,0.144473303340385,54.4
